"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","EO","60","[c]","31060","31060"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","AO","30","[c]","21220","21010"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","EO","50","[c]","28030","27570"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
