"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","No function","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","EO","Heterosexual / straight","185","[c]","25530","26000"
"Leaver Dept.","2021","White","No function","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","G6","Heterosexual / straight","90","[c]","64220","63470"
"Leaver Dept.","2021","White","No function","G6","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","G7","Heterosexual / straight","265","[c]","53430","53350"
"Leaver Dept.","2021","White","No function","G7","LGBO","40","[c]","53070","53230"
"Leaver Dept.","2021","White","No function","G7","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","HEO","Heterosexual / straight","400","[c]","32590","32320"
"Leaver Dept.","2021","White","No function","HEO","LGBO","70","[c]","32030","32000"
"Leaver Dept.","2021","White","No function","HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","SCS level","Heterosexual / straight","70","[c]","91100","78740"
"Leaver Dept.","2021","White","No function","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","SEO","Heterosexual / straight","150","[c]","39410","39090"
"Leaver Dept.","2021","White","No function","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","EO","Heterosexual / straight","55","[c]","23500","23520"
"Leaver Dept.","2021","White","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G7","Heterosexual / straight","55","[c]","54240","54420"
"Leaver Dept.","2021","White","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","HEO","Heterosexual / straight","100","[c]","30570","30850"
"Leaver Dept.","2021","White","Project Delivery","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SEO","Heterosexual / straight","55","[c]","39600","40050"
"Leaver Dept.","2021","White","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AO","Heterosexual / straight","280","[c]","21160","21010"
"Leaver Dept.","2021","White","Unknown","AO","LGBO","30","[c]","21410","21010"
"Leaver Dept.","2021","White","Unknown","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AO","Unknown","345","[c]","20910","21010"
"Leaver Dept.","2021","White","Unknown","EO","Heterosexual / straight","560","[c]","27010","27570"
"Leaver Dept.","2021","White","Unknown","EO","LGBO","50","[c]","27090","27570"
"Leaver Dept.","2021","White","Unknown","EO","Undeclared","35","[c]","27320","27570"
"Leaver Dept.","2021","White","Unknown","EO","Unknown","250","[c]","27580","27570"
"Leaver Dept.","2021","White","Unknown","G6","Heterosexual / straight","80","[c]","65930","66560"
"Leaver Dept.","2021","White","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G6","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G7","Heterosexual / straight","190","[c]","54840","54870"
"Leaver Dept.","2021","White","Unknown","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G7","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","HEO","Heterosexual / straight","330","[c]","32840","32880"
"Leaver Dept.","2021","White","Unknown","HEO","LGBO","30","[c]","33770","33790"
"Leaver Dept.","2021","White","Unknown","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","HEO","Unknown","190","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SCS level","Heterosexual / straight","40","[c]","92810","80990"
"Leaver Dept.","2021","White","Unknown","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SEO","Heterosexual / straight","220","[c]","40110","40610"
"Leaver Dept.","2021","White","Unknown","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SEO","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","HEO","Heterosexual / straight","30","[c]","33810","32780"
"New entrant CS","2021","Asian","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
