"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","AO","550","490","21000","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","EO","215","195","25400","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","G6","15","15","60510","59970"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","G7","35","35","49620","49350"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","HEO","100","90","30270","30230"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","SEO","85","80","38310","37230"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","EO","10","10","26900","28030"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","HEO","10","10","30340","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","AO","20","15","21190","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","EO","25","25","25540","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","G6","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","HEO","20","20","30580","30130"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","SEO","25","20","40120","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","AO","15","15","21240","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","EO","10","10","25600","25480"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","G6","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","SEO","15","15","37370","37400"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","AO","10","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","EO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","HEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","SEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","AO","15","10","21050","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","EO","15","15","25630","25270"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","SEO","10","10","37080","37030"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","75","70","21100","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","70","65","25760","25470"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","20","20","60920","59840"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","65","65","50110","49350"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","70","70","30730","30460"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","85","80","38610","37410"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","EO","20","20","24790","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","HEO","10","10","30370","30390"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","SEO","10","10","38690","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","EO","35","35","26210","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","HEO","15","15","30940","30490"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","SEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","AA","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","AO","200","185","24310","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","EO","200","190","28270","28270"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","G6","40","40","65500","65450"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","G7","110","110","55020","53870"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","HEO","145","140","33580","33510"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","SCS level","15","15","91250","82050"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","SEO","155","150","40490","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","AO","15","15","21060","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","EO","25","25","25320","25330"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","G6","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","HEO","20","15","30040","29480"
