"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Policy","East Midlands (England)","G6","Female","15","15","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","G7","Female","30","30","51100","50400"
"In post","2021","Policy","East Midlands (England)","G7","Male","20","20","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","HEO","Female","45","40","31120","30310"
"In post","2021","Policy","East Midlands (England)","HEO","Male","25","25","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","SEO","Female","45","40","39570","38630"
"In post","2021","Policy","East Midlands (England)","SEO","Male","20","20","[c]","[c]"
"In post","2021","Policy","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East of England","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East of England","EO","Female","10","10","[c]","[c]"
"In post","2021","Policy","East of England","EO","Male","5","5","[c]","[c]"
"In post","2021","Policy","East of England","G6","Female","10","5","[c]","[c]"
"In post","2021","Policy","East of England","G6","Male","10","10","[c]","[c]"
"In post","2021","Policy","East of England","G7","Female","25","25","[c]","[c]"
"In post","2021","Policy","East of England","G7","Male","20","20","[c]","[c]"
"In post","2021","Policy","East of England","HEO","Female","25","20","[c]","[c]"
"In post","2021","Policy","East of England","HEO","Male","25","20","[c]","[c]"
"In post","2021","Policy","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East of England","SEO","Female","35","30","40420","38630"
"In post","2021","Policy","East of England","SEO","Male","30","30","42210","42000"
"In post","2021","Policy","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","London","AA","Male","5","5","[c]","[c]"
"In post","2021","Policy","London","AO","Female","230","220","25180","24440"
"In post","2021","Policy","London","AO","Male","125","125","25760","24900"
"In post","2021","Policy","London","EO","Female","1050","1020","29210","28670"
"In post","2021","Policy","London","EO","Male","695","690","28990","28670"
"In post","2021","Policy","London","G6","Female","1215","1145","67010","66230"
"In post","2021","Policy","London","G6","Male","1250","1230","67990","66800"
"In post","2021","Policy","London","G7","Female","3010","2885","55580","54280"
"In post","2021","Policy","London","G7","Male","2885","2855","55880","54700"
"In post","2021","Policy","London","HEO","Female","2540","2495","34610","33910"
"In post","2021","Policy","London","HEO","Male","2055","2040","34780","34020"
"In post","2021","Policy","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","London","SCS level","Female","680","630","83480","76650"
"In post","2021","Policy","London","SCS level","Male","715","705","87280","78140"
"In post","2021","Policy","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","London","SEO","Female","1710","1650","41630","40780"
"In post","2021","Policy","London","SEO","Male","1505","1490","42090","41760"
"In post","2021","Policy","London","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Policy","London","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Policy","North East (England)","AO","Female","5","5","[c]","[c]"
"In post","2021","Policy","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","North East (England)","EO","Female","40","35","25730","26000"
"In post","2021","Policy","North East (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Policy","North East (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Policy","North East (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Policy","North East (England)","G7","Female","60","60","51220","50630"
"In post","2021","Policy","North East (England)","G7","Male","30","30","51040","50400"
"In post","2021","Policy","North East (England)","HEO","Female","40","40","30350","30200"
"In post","2021","Policy","North East (England)","HEO","Male","30","30","30740","30360"
"In post","2021","Policy","North East (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Policy","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","North East (England)","SEO","Female","70","65","37820","37100"
"In post","2021","Policy","North East (England)","SEO","Male","40","40","38060","37100"
"In post","2021","Policy","North West (England)","AO","Female","10","10","[c]","[c]"
"In post","2021","Policy","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","North West (England)","EO","Female","70","65","25770","25560"
"In post","2021","Policy","North West (England)","EO","Male","45","40","26200","26000"
"In post","2021","Policy","North West (England)","G6","Female","25","25","[c]","[c]"
"In post","2021","Policy","North West (England)","G6","Male","40","35","63160","64190"
"In post","2021","Policy","North West (England)","G7","Female","135","130","51220","50630"
"In post","2021","Policy","North West (England)","G7","Male","115","115","51650","51830"
"In post","2021","Policy","North West (England)","HEO","Female","135","130","31550","30980"
"In post","2021","Policy","North West (England)","HEO","Male","95","90","31370","31810"
"In post","2021","Policy","North West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Policy","North West (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Policy","North West (England)","SEO","Female","185","175","38230","37120"
"In post","2021","Policy","North West (England)","SEO","Male","105","105","38160","37450"
"In post","2021","Policy","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","G7","Female","10","10","[c]","[c]"
"In post","2021","Policy","Northern Ireland","G7","Male","10","10","[c]","[c]"
"In post","2021","Policy","Northern Ireland","HEO","Female","10","10","[c]","[c]"
"In post","2021","Policy","Northern Ireland","HEO","Male","5","5","[c]","[c]"
"In post","2021","Policy","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northern Ireland","SEO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Northern Ireland","SEO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Overseas","AO","Female","10","10","[c]","[c]"
"In post","2021","Policy","Overseas","AO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Overseas","EO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Overseas","EO","Male","15","15","[c]","[c]"
"In post","2021","Policy","Overseas","G6","Female","115","115","65170","64840"
"In post","2021","Policy","Overseas","G6","Male","175","175","65540","65210"
"In post","2021","Policy","Overseas","G7","Female","240","240","55140","55060"
"In post","2021","Policy","Overseas","G7","Male","310","310","55240","54690"
"In post","2021","Policy","Overseas","HEO","Female","215","215","34270","34220"
"In post","2021","Policy","Overseas","HEO","Male","285","285","34260","34220"
"In post","2021","Policy","Overseas","SCS level","Female","85","85","86380","75840"
"In post","2021","Policy","Overseas","SCS level","Male","135","135","86430","76530"
"In post","2021","Policy","Overseas","SEO","Female","60","60","40770","40580"
"In post","2021","Policy","Overseas","SEO","Male","70","70","40840","40280"
"In post","2021","Policy","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scotland","AA","Male","5","5","[c]","[c]"
"In post","2021","Policy","Scotland","AO","Female","35","35","21240","20920"
"In post","2021","Policy","Scotland","AO","Male","20","20","[c]","[c]"
"In post","2021","Policy","Scotland","EO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Scotland","EO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Scotland","G6","Female","20","20","[c]","[c]"
"In post","2021","Policy","Scotland","G6","Male","25","20","[c]","[c]"
"In post","2021","Policy","Scotland","G7","Female","55","50","51820","50490"
"In post","2021","Policy","Scotland","G7","Male","40","40","53700","53000"
"In post","2021","Policy","Scotland","HEO","Female","55","55","33690","33370"
"In post","2021","Policy","Scotland","HEO","Male","35","35","42170","33930"
"In post","2021","Policy","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scotland","SEO","Female","45","40","51530","44770"
"In post","2021","Policy","Scotland","SEO","Male","35","35","50340","42120"
"In post","2021","Policy","South East (England)","AO","Female","25","20","[c]","[c]"
"In post","2021","Policy","South East (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Policy","South East (England)","EO","Female","40","40","27190","26670"
"In post","2021","Policy","South East (England)","EO","Male","25","25","[c]","[c]"
"In post","2021","Policy","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Policy","South East (England)","G6","Male","20","20","[c]","[c]"
"In post","2021","Policy","South East (England)","G7","Female","35","35","53700","54470"
"In post","2021","Policy","South East (England)","G7","Male","45","45","53380","52300"
"In post","2021","Policy","South East (England)","HEO","Female","80","75","32780","33300"
"In post","2021","Policy","South East (England)","HEO","Male","45","40","32750","33000"
"In post","2021","Policy","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South East (England)","SEO","Female","60","60","40060","40580"
"In post","2021","Policy","South East (England)","SEO","Male","60","60","40980","40280"
"In post","2021","Policy","South West (England)","AO","Female","10","10","[c]","[c]"
"In post","2021","Policy","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South West (England)","EO","Female","35","35","25800","25670"
"In post","2021","Policy","South West (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Policy","South West (England)","G6","Female","35","30","61480","60450"
"In post","2021","Policy","South West (England)","G6","Male","30","30","62900","62050"
"In post","2021","Policy","South West (England)","G7","Female","90","85","50420","49100"
"In post","2021","Policy","South West (England)","G7","Male","85","85","50870","49360"
"In post","2021","Policy","South West (England)","HEO","Female","130","125","30860","30190"
"In post","2021","Policy","South West (England)","HEO","Male","80","80","30970","30190"
"In post","2021","Policy","South West (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Policy","South West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Policy","South West (England)","SEO","Female","135","125","38030","36970"
"In post","2021","Policy","South West (England)","SEO","Male","90","90","38530","36970"
"In post","2021","Policy","South West (England)","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Policy","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","G7","Female","5","5","[c]","[c]"
"In post","2021","Policy","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales","AO","Female","125","120","22910","23830"
"In post","2021","Policy","Wales","AO","Male","65","65","23080","23830"
"In post","2021","Policy","Wales","EO","Female","210","195","28130","28850"
"In post","2021","Policy","Wales","EO","Male","140","135","28350","28850"
