"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Undeclared","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","HM Revenue and Customs","55","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Ministry of Defence","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","HM Revenue and Customs","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Ministry of Defence","40","[c]","31130","28470"
"Leaver CS","2021","60-64","Undeclared","White","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Ministry of Justice","80","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","UK Export Finance","[c]","[c]","[c]","[c]"
