"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","HEO","35","[c]","40410","40210"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","Outside London","G7","15","[c]","73190","75500"
"New entrant CS","2021","50-59","Office for Standards in Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government","Outside London","AA","65","[c]","20490","20060"
"New entrant CS","2021","50-59","Scottish Government","Outside London","AO","45","[c]","22350","20810"
"New entrant CS","2021","50-59","Scottish Government","Outside London","EO","40","[c]","26720","26160"
"New entrant CS","2021","50-59","Scottish Government","Outside London","G6","15","[c]","70300","73940"
"New entrant CS","2021","50-59","Scottish Government","Outside London","G7","25","[c]","53450","48930"
"New entrant CS","2021","50-59","Scottish Government","Outside London","HEO","35","[c]","31580","30650"
"New entrant CS","2021","50-59","Scottish Government","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government","Outside London","SEO","50","[c]","40700","38540"
"New entrant CS","2021","50-59","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","AO","10","[c]","19130","19130"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","G7","10","[c]","50590","49550"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","HEO","20","[c]","29540","29540"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","SEO","25","[c]","36300","36030"
"New entrant CS","2021","50-59","Wales Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
