"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Outer London - East and North East","London","LGBO","75","70","31810","31060"
"In post","2021","Declared non-disabled","Outer London - East and North East","London","Undeclared","185","160","30090","30780"
"In post","2021","Declared non-disabled","Outer London - East and North East","London","Unknown","490","425","30190","31060"
"In post","2021","Declared non-disabled","Outer London - South","London","Heterosexual / straight","6410","6080","38090","35050"
"In post","2021","Declared non-disabled","Outer London - South","London","LGBO","200","195","40020","35200"
"In post","2021","Declared non-disabled","Outer London - South","London","Undeclared","690","645","37100","31880"
"In post","2021","Declared non-disabled","Outer London - South","London","Unknown","400","365","35150","31180"
"In post","2021","Declared non-disabled","Outer London - West and North West","London","Heterosexual / straight","5130","4780","32490","31000"
"In post","2021","Declared non-disabled","Outer London - West and North West","London","LGBO","200","195","33960","31060"
"In post","2021","Declared non-disabled","Outer London - West and North West","London","Undeclared","625","565","32900","30780"
"In post","2021","Declared non-disabled","Outer London - West and North West","London","Unknown","540","480","33090","31060"
"In post","2021","Declared non-disabled","Overseas","Overseas","Heterosexual / straight","2100","2090","49620","49810"
"In post","2021","Declared non-disabled","Overseas","Overseas","LGBO","125","125","52300","52630"
"In post","2021","Declared non-disabled","Overseas","Overseas","Undeclared","225","225","47310","40580"
"In post","2021","Declared non-disabled","Overseas","Overseas","Unknown","115","115","47060","43630"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","Heterosexual / straight","4495","4225","30220","27570"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","LGBO","210","200","28160","26750"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","Undeclared","350","315","29450","27570"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","Unknown","565","490","28990","27570"
"In post","2021","Declared non-disabled","South Yorkshire","Outside London","Heterosexual / straight","5725","5230","31560","27570"
"In post","2021","Declared non-disabled","South Yorkshire","Outside London","LGBO","255","245","31490","27570"
"In post","2021","Declared non-disabled","South Yorkshire","Outside London","Undeclared","500","450","31030","27570"
"In post","2021","Declared non-disabled","South Yorkshire","Outside London","Unknown","800","685","31780","27570"
"In post","2021","Declared non-disabled","Southern Scotland","Outside London","Heterosexual / straight","2605","2380","31060","27570"
"In post","2021","Declared non-disabled","Southern Scotland","Outside London","LGBO","90","85","30680","26780"
"In post","2021","Declared non-disabled","Southern Scotland","Outside London","Undeclared","170","150","28230","27370"
"In post","2021","Declared non-disabled","Southern Scotland","Outside London","Unknown","615","530","27550","26530"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","Heterosexual / straight","4395","4035","30880","27850"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","LGBO","310","300","29110","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","Undeclared","520","465","31290","28320"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","Unknown","610","530","29150","27570"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Outside London","Heterosexual / straight","4945","4500","28230","26300"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Outside London","LGBO","210","205","28450","27130"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Outside London","Undeclared","405","360","28380","26780"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Outside London","Unknown","795","675","27620","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","780","740","33340","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","LGBO","45","45","31150","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Undeclared","70","65","31810","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","120","105","31830","27570"
"In post","2021","Declared non-disabled","West Central Scotland","Outside London","Heterosexual / straight","8300","7705","30800","27570"
"In post","2021","Declared non-disabled","West Central Scotland","Outside London","LGBO","410","400","30490","27570"
"In post","2021","Declared non-disabled","West Central Scotland","Outside London","Undeclared","765","695","29150","26670"
"In post","2021","Declared non-disabled","West Central Scotland","Outside London","Unknown","1450","1275","29470","26450"
"In post","2021","Declared non-disabled","West Midlands","Outside London","Heterosexual / straight","9080","8430","31370","27570"
"In post","2021","Declared non-disabled","West Midlands","Outside London","LGBO","335","325","31530","27570"
"In post","2021","Declared non-disabled","West Midlands","Outside London","Undeclared","840","755","30290","27570"
"In post","2021","Declared non-disabled","West Midlands","Outside London","Unknown","2075","1815","29710","27570"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Outside London","Heterosexual / straight","8585","7900","30020","26780"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Outside London","LGBO","315","305","28620","26290"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Outside London","Undeclared","1585","1350","27520","21590"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Outside London","Unknown","985","835","26320","26780"
"In post","2021","Declared non-disabled","West Yorkshire","Outside London","Heterosexual / straight","8380","7775","32020","27570"
"In post","2021","Declared non-disabled","West Yorkshire","Outside London","LGBO","475","460","31360","27570"
"In post","2021","Declared non-disabled","West Yorkshire","Outside London","Undeclared","740","665","30490","27570"
"In post","2021","Declared non-disabled","West Yorkshire","Outside London","Unknown","1445","1260","31100","27570"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","115","105","31280","29290"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Undeclared","110","105","33810","31420"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","310","290","33080","31810"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","280","265","34110","32520"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","120","110","32270","34250"
"In post","2021","Undeclared","Cheshire","Outside London","Heterosexual / straight","95","90","29970","27570"
"In post","2021","Undeclared","Cheshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Cheshire","Outside London","Undeclared","80","75","32130","31650"
"In post","2021","Undeclared","Cheshire","Outside London","Unknown","85","75","31060","31650"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","45","40","26190","26450"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Outside London","Heterosexual / straight","45","40","27940","26960"
"In post","2021","Undeclared","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Outside London","Undeclared","45","45","31020","26780"
"In post","2021","Undeclared","Cumbria","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","330","305","29770","27570"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Undeclared","305","280","31800","31420"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Unknown","130","115","29740","28130"
"In post","2021","Undeclared","Devon","Outside London","Heterosexual / straight","195","180","28140","26780"
"In post","2021","Undeclared","Devon","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Devon","Outside London","Undeclared","160","150","31110","29200"
"In post","2021","Undeclared","Devon","Outside London","Unknown","75","65","28770","27570"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","Heterosexual / straight","175","165","29850","27570"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","Undeclared","170","160","32140","31650"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","Unknown","50","45","29650","31650"
