"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Driver and Vehicle Licensing Agency","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Driver and Vehicle Standards Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Government Legal Department","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Government Legal Department","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Institute for Apprenticeships and Technical Education","Westminster","London","[c]","[c]","[c]","[c]"
