"Status","Year","Disability","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","London","Heterosexual / straight","145","[c]","36740","32330"
"New entrant CS","2021","Undeclared","No function","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","London","Undeclared","140","[c]","40700","34020"
"New entrant CS","2021","Undeclared","No function","London","Unknown","85","[c]","42430","34710"
"New entrant CS","2021","Undeclared","No function","Outside London","Heterosexual / straight","210","[c]","28660","24020"
"New entrant CS","2021","Undeclared","No function","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Outside London","Undeclared","125","[c]","29810","23750"
"New entrant CS","2021","Undeclared","No function","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","Heterosexual / straight","95","[c]","30220","31060"
"New entrant CS","2021","Undeclared","Unknown","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","Undeclared","35","[c]","29950","31060"
"New entrant CS","2021","Undeclared","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Heterosexual / straight","385","[c]","25680","27570"
"New entrant CS","2021","Undeclared","Unknown","Outside London","LGBO","75","[c]","25840","27570"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Undeclared","115","[c]","27330","27570"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","London","Heterosexual / straight","75","[c]","36310","32540"
"New entrant CS","2021","Unknown","Analysis","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","London","Unknown","170","[c]","39060","36160"
"New entrant CS","2021","Unknown","Analysis","Outside London","Heterosexual / straight","90","[c]","29690","29540"
"New entrant CS","2021","Unknown","Analysis","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Outside London","Unknown","130","[c]","30930","29540"
"New entrant CS","2021","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","London","Unknown","180","[c]","73620","70120"
"New entrant CS","2021","Unknown","Commercial","Outside London","Heterosexual / straight","65","[c]","32890","30750"
"New entrant CS","2021","Unknown","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Outside London","Unknown","150","[c]","47940","41150"
"New entrant CS","2021","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Heterosexual / straight","40","[c]","37300","34810"
"New entrant CS","2021","Unknown","Communications","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Unknown","145","[c]","37400","32410"
"New entrant CS","2021","Unknown","Communications","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","Unknown","510","[c]","27400","25560"
"New entrant CS","2021","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","Unknown","70","[c]","28080","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Outside London","Unknown","640","[c]","20280","20140"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","Heterosexual / straight","70","[c]","47450","43000"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","Unknown","230","[c]","44790","40600"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","Heterosexual / straight","155","[c]","35270","31740"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","Unknown","430","[c]","36700","31810"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","Heterosexual / straight","30","[c]","40090","37590"
"New entrant CS","2021","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","Unknown","85","[c]","36730","32790"
"New entrant CS","2021","Unknown","Finance","Outside London","Heterosexual / straight","50","[c]","32800","28840"
"New entrant CS","2021","Unknown","Finance","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","Unknown","135","[c]","31090","28970"
"New entrant CS","2021","Unknown","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","Heterosexual / straight","30","[c]","40280","32450"
"New entrant CS","2021","Unknown","Human Resources","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","Unknown","50","[c]","32840","27270"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Heterosexual / straight","65","[c]","29600","27770"
"New entrant CS","2021","Unknown","Human Resources","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Unknown","115","[c]","31950","28000"
"New entrant CS","2021","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
