"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","South West (England)","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","[c]","20340","20430"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","85","[c]","23900","24500"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","115","[c]","30150","29710"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","EO","15","[c]","27370","27240"
"Leaver Dept.","2021","20-29","Unknown","Unknown","G6/G7","20","[c]","54350","53600"
"Leaver Dept.","2021","20-29","Unknown","Unknown","SEO/HEO","435","[c]","31520","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","East Wales","AA/AO","65","[c]","20460","21010"
"Leaver Dept.","2021","20-29","Wales","East Wales","EO","30","[c]","25910","26920"
"Leaver Dept.","2021","20-29","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","East Wales","SEO/HEO","40","[c]","33640","31810"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","AA/AO","25","[c]","20710","21170"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","EO","10","[c]","26570","27230"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","AA/AO","20","[c]","19650","18880"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","AA/AO","65","[c]","20190","19930"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","EO","30","[c]","24910","24440"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","SEO/HEO","15","[c]","30840","30810"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","SEO/HEO","10","[c]","31850","30130"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","EO","10","[c]","26620","27570"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","SEO/HEO","15","[c]","32590","32050"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","AA/AO","55","[c]","20370","20880"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","EO","35","[c]","26260","27570"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","SEO/HEO","20","[c]","32500","31990"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","[c]","23970","22570"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","20","[c]","38090","36780"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","19290","19570"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","SEO/HEO","10","[c]","34650","34160"
"Leaver Dept.","2021","30-39","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Essex","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Essex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - East","EO","20","[c]","29910","30680"
"Leaver Dept.","2021","30-39","London","Inner London - East","G6/G7","50","[c]","59910","57720"
"Leaver Dept.","2021","30-39","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - East","SEO/HEO","55","[c]","39830","40330"
"Leaver Dept.","2021","30-39","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - West","AA/AO","20","[c]","23840","23660"
"Leaver Dept.","2021","30-39","London","Inner London - West","EO","105","[c]","28350","28170"
"Leaver Dept.","2021","30-39","London","Inner London - West","G6/G7","710","[c]","56840","54700"
"Leaver Dept.","2021","30-39","London","Inner London - West","SCS level","55","[c]","77780","74540"
"Leaver Dept.","2021","30-39","London","Inner London - West","SEO/HEO","555","[c]","37680","37280"
"Leaver Dept.","2021","30-39","London","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","EO","30","[c]","28690","28670"
"Leaver Dept.","2021","30-39","London","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","SEO/HEO","25","[c]","40390","41970"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","AA/AO","60","[c]","20760","21010"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","EO","40","[c]","26040","26890"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","40","[c]","32860","31990"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","AA/AO","25","[c]","20990","21010"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","EO","15","[c]","25520","25020"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","AA/AO","45","[c]","20730","20920"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","EO","45","[c]","26060","26490"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","SEO/HEO","45","[c]","33620","32000"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","EO","15","[c]","26690","27570"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","AA/AO","45","[c]","20970","21010"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","EO","35","[c]","25520","24890"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","SEO/HEO","25","[c]","32540","30980"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","G6/G7","20","[c]","54030","52720"
"Leaver Dept.","2021","30-39","Overseas","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","AA/AO","25","[c]","21060","20920"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","EO","20","[c]","27620","27570"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","AA/AO","35","[c]","21110","20920"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","EO","35","[c]","25430","25220"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","SEO/HEO","25","[c]","32630","33230"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","SEO/HEO","15","[c]","34340","32540"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon","AA/AO","15","[c]","20750","21010"
"Leaver Dept.","2021","30-39","South West (England)","Devon","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Dorset and Somerset","AA/AO","5","[c]","[c]","[c]"
