"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Devon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","Devon","EO","EO","5","5","[c]","[c]"
"In post","2021","Communications","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Communications","Devon","SEO/HEO","HEO","15","15","32070","32730"
"In post","2021","Communications","Devon","SEO/HEO","SEO","15","10","39710","39650"
"In post","2021","Communications","Dorset and Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","EO","EO","10","10","27940","29200"
"In post","2021","Communications","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","SEO/HEO","HEO","15","10","33170","33300"
"In post","2021","Communications","Dorset and Somerset","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","East Anglia","EO","EO","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Communications","East Anglia","SEO/HEO","HEO","15","15","31420","31380"
"In post","2021","Communications","East Anglia","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Communications","East Wales","AA/AO","AO","20","15","23050","23830"
"In post","2021","Communications","East Wales","EO","EO","45","40","27510","28850"
"In post","2021","Communications","East Wales","G6/G7","G6","10","10","68340","67910"
"In post","2021","Communications","East Wales","G6/G7","G7","30","25","55290","55440"
"In post","2021","Communications","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","SEO/HEO","HEO","80","75","33860","34490"
"In post","2021","Communications","East Wales","SEO/HEO","SEO","70","65","41810","41280"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","EO","EO","10","10","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","SEO/HEO","HEO","20","20","35240","35370"
"In post","2021","Communications","Eastern Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Essex","EO","EO","5","5","[c]","[c]"
"In post","2021","Communications","Essex","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","40","35","26340","26670"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","20","20","51710","49960"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","60","55","32290","32780"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","70","65","38210","37360"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Greater Manchester","AA/AO","AO","10","10","20970","21000"
"In post","2021","Communications","Greater Manchester","EO","EO","20","20","25570","26000"
"In post","2021","Communications","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","G6/G7","G7","15","15","51740","52580"
"In post","2021","Communications","Greater Manchester","SEO/HEO","HEO","20","20","31290","31070"
"In post","2021","Communications","Greater Manchester","SEO/HEO","SEO","20","20","38070","38630"
"In post","2021","Communications","Hampshire and Isle of Wight","AA/AO","AO","15","15","21240","21030"
"In post","2021","Communications","Hampshire and Isle of Wight","EO","EO","60","60","26620","26670"
"In post","2021","Communications","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","G6/G7","G7","15","15","51760","52000"
"In post","2021","Communications","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","SEO/HEO","HEO","55","55","33270","33300"
"In post","2021","Communications","Hampshire and Isle of Wight","SEO/HEO","SEO","35","35","39770","40580"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","Inner London - East","EO","EO","30","30","29550","29210"
"In post","2021","Communications","Inner London - East","G6/G7","G6","20","20","70740","71590"
"In post","2021","Communications","Inner London - East","G6/G7","G7","40","40","57800","57600"
"In post","2021","Communications","Inner London - East","SCS level","SCS level","15","15","99400","96870"
"In post","2021","Communications","Inner London - East","SEO/HEO","HEO","55","55","35280","34400"
"In post","2021","Communications","Inner London - East","SEO/HEO","SEO","50","50","43590","43450"
"In post","2021","Communications","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","AA/AO","AO","55","55","24850","24900"
"In post","2021","Communications","Inner London - West","EO","EO","200","195","28470","27850"
"In post","2021","Communications","Inner London - West","G6/G7","G6","140","135","68880","68720"
"In post","2021","Communications","Inner London - West","G6/G7","G7","435","420","55710","54790"
"In post","2021","Communications","Inner London - West","SCS level","SCS level","85","85","86370","80910"
"In post","2021","Communications","Inner London - West","SEO/HEO","HEO","435","430","36180","36010"
"In post","2021","Communications","Inner London - West","SEO/HEO","SEO","450","445","42980","42870"
"In post","2021","Communications","Kent","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","Lancashire","EO","EO","5","5","[c]","[c]"
"In post","2021","Communications","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","G6/G7","G7","10","10","50970","53010"
"In post","2021","Communications","Merseyside","SEO/HEO","HEO","20","20","31460","30610"
"In post","2021","Communications","Merseyside","SEO/HEO","SEO","30","30","37940","37960"
"In post","2021","Communications","North Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Communications","North Yorkshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","SEO/HEO","SEO","10","10","38390","37910"
"In post","2021","Communications","Northumberland and Tyne and Wear","AA/AO","AO","15","10","21590","21590"
"In post","2021","Communications","Northumberland and Tyne and Wear","EO","EO","15","15","26620","26470"
"In post","2021","Communications","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","SEO/HEO","HEO","25","20","31210","31810"
"In post","2021","Communications","Northumberland and Tyne and Wear","SEO/HEO","SEO","25","20","39160","38630"
"In post","2021","Communications","Outer London - East and North East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","SEO/HEO","HEO","15","15","37530","37290"
"In post","2021","Communications","Outer London - South","SEO/HEO","SEO","10","10","44850","42630"
"In post","2021","Communications","Outer London - West and North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","SEO/HEO","HEO","15","15","32930","32330"
"In post","2021","Communications","Outer London - West and North West","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","EO","EO","15","15","27120","26670"
"In post","2021","Communications","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Communications","South Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","EO","EO","10","10","25560","25000"
"In post","2021","Communications","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","Communications","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","SEO/HEO","HEO","15","15","32180","33190"
"In post","2021","Communications","South Yorkshire","SEO/HEO","SEO","15","15","40730","41990"
"In post","2021","Communications","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","EO","EO","15","15","26770","25500"
"In post","2021","Communications","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
