"Status","Year","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Bristol, City of","Outside London","10","10","27800","25560"
"In post","2021","Security","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Caithness and Sutherland and Ross and Cromarty","Outside London","20","20","30530","30890"
"In post","2021","Security","Cambridgeshire CC","Outside London","40","40","30890","33250"
"In post","2021","Security","Camden and City of London","London","45","45","43640","41850"
"In post","2021","Security","Cardiff and Vale of Glamorgan","Outside London","65","65","24870","21130"
"In post","2021","Security","Causeway Coast and Glens","Outside London","60","60","20500","20310"
"In post","2021","Security","Central Bedfordshire","Outside London","30","30","20170","19560"
"In post","2021","Security","Central Hampshire","Outside London","90","90","29420","22780"
"In post","2021","Security","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Security","City of Edinburgh","Outside London","35","30","32090","34190"
"In post","2021","Security","Clackmannanshire and Fife","Outside London","45","45","26110","20060"
"In post","2021","Security","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Cornwall and Isles of Scilly","Outside London","50","45","22010","19560"
"In post","2021","Security","Coventry","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Croydon","London","160","155","31070","28960"
"In post","2021","Security","Darlington","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Derby","Outside London","50","50","34210","33200"
"In post","2021","Security","Devon CC","Outside London","95","95","21540","19530"
"In post","2021","Security","Dorset CC","Outside London","65","65","23290","19560"
"In post","2021","Security","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dumfries and Galloway","Outside London","10","10","19700","19560"
"In post","2021","Security","Durham CC","Outside London","40","40","33400","32040"
"In post","2021","Security","East Ayrshire and North Ayrshire mainland","Outside London","35","30","27830","21130"
"In post","2021","Security","East Cumbria","Outside London","45","45","25340","20060"
"In post","2021","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","1045","1020","30720","28210"
"In post","2021","Security","East Kent","Outside London","35","35","21400","19560"
"In post","2021","Security","East Riding of Yorkshire","Outside London","45","45","35020","39070"
"In post","2021","Security","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Sussex CC","Outside London","10","10","35700","19810"
"In post","2021","Security","Essex Haven Gateway","Outside London","210","205","40700","41070"
"In post","2021","Security","Fermanagh and Omagh","Outside London","15","15","20390","20310"
"In post","2021","Security","Flintshire and Wrexham","Outside London","20","20","24910","20060"
"In post","2021","Security","Glasgow City","Outside London","35","30","22210","20060"
"In post","2021","Security","Gloucestershire","Outside London","80","80","32990","39070"
"In post","2021","Security","Greater Manchester North East","Outside London","10","10","[c]","[c]"
"In post","2021","Security","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester South East","Outside London","10","10","22890","19560"
"In post","2021","Security","Greater Manchester South West","Outside London","65","65","35490","31540"
"In post","2021","Security","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Harrow and Hillingdon","London","30","30","30520","24270"
"In post","2021","Security","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Herefordshire, County of","Outside London","80","80","35580","39070"
"In post","2021","Security","Hertfordshire","Outside London","50","50","28400","22650"
"In post","2021","Security","Hounslow and Richmond upon Thames","London","45","45","25420","22210"
"In post","2021","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","15","19590","19560"
"In post","2021","Security","Isle of Anglesey","Outside London","10","10","20040","19560"
"In post","2021","Security","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Lambeth","London","35","30","33970","32270"
"In post","2021","Security","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Leeds","Outside London","20","20","31350","25690"
"In post","2021","Security","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicestershire CC and Rutland","Outside London","10","10","35540","33090"
"In post","2021","Security","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2021","Security","Lincolnshire","Outside London","55","55","20830","19560"
"In post","2021","Security","Lisburn and Castlereagh","Outside London","70","70","23080","20310"
"In post","2021","Security","Liverpool","Outside London","45","45","25640","20060"
"In post","2021","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","10","19710","19560"
"In post","2021","Security","Manchester","Outside London","15","15","36660","36780"
"In post","2021","Security","Medway","Outside London","15","15","27120","19850"
"In post","2021","Security","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Mid Lancashire","Outside London","35","35","25300","21020"
"In post","2021","Security","Milton Keynes","Outside London","200","195","35940","33390"
"In post","2021","Security","Monmouthshire and Newport","Outside London","40","35","37020","31180"
"In post","2021","Security","Newry, Mourne and Down","Outside London","50","50","20680","20310"
"In post","2021","Security","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","North and West Norfolk","Outside London","95","90","31060","28890"
"In post","2021","Security","North Hampshire","Outside London","60","60","24930","19560"
"In post","2021","Security","North Nottinghamshire","Outside London","15","15","27750","20820"
"In post","2021","Security","North Yorkshire CC","Outside London","270","265","30730","28890"
"In post","2021","Security","Northumberland","Outside London","15","15","21080","19560"
"In post","2021","Security","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","75","75","37120","34350"
"In post","2021","Security","Oxfordshire","Outside London","135","135","29280","21130"
"In post","2021","Security","Perth and Kinross and Stirling","Outside London","10","10","[c]","[c]"
"In post","2021","Security","Peterborough","Outside London","30","30","32860","29060"
"In post","2021","Security","Plymouth","Outside London","335","325","28550","25680"
"In post","2021","Security","Portsmouth","Outside London","420","410","30130","27750"
"In post","2021","Security","Powys","Outside London","30","30","20540","19560"
"In post","2021","Security","Sefton","Outside London","15","10","24420","20060"
"In post","2021","Security","Sheffield","Outside London","20","20","23980","17990"
"In post","2021","Security","Shropshire CC","Outside London","15","10","28230","19560"
"In post","2021","Security","Somerset","Outside London","65","65","22860","19560"
"In post","2021","Security","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Ayrshire","Outside London","10","5","[c]","[c]"
"In post","2021","Security","South Hampshire","Outside London","125","120","24680","19950"
"In post","2021","Security","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West Wales","Outside London","20","20","20010","19560"
"In post","2021","Security","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southend-on-Sea","Outside London","10","10","32120","26850"
"In post","2021","Security","Staffordshire CC","Outside London","45","45","25360","21580"
"In post","2021","Security","Suffolk","Outside London","70","70","25160","19560"
"In post","2021","Security","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","Outside London","125","115","30490","26350"
"In post","2021","Security","Swindon","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","Outside London","105","105","30940","28130"
"In post","2021","Security","Tower Hamlets","London","20","20","44480","41760"
"In post","2021","Security","Tyneside","Outside London","25","25","39590","38630"
"In post","2021","Security","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Wandsworth","London","10","10","[c]","[c]"
"In post","2021","Security","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","Outside London","60","60","25900","19560"
"In post","2021","Security","West Cumbria","Outside London","45","45","30660","24610"
"In post","2021","Security","West Kent","Outside London","30","30","41570","43580"
"In post","2021","Security","West Northamptonshire","Outside London","15","15","35680","39070"
"In post","2021","Security","West Surrey","Outside London","25","25","22950","19560"
"In post","2021","Security","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","London","865","855","41310","38540"
"In post","2021","Security","Wiltshire","Outside London","270","265","28530","24610"
"In post","2021","Security","Worcestershire","Outside London","10","10","[c]","[c]"
"In post","2021","Security","York","Outside London","20","20","39810","39070"
"In post","2021","Social Research","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","Social Research","Bristol, City of","Outside London","15","15","40420","37270"
"In post","2021","Social Research","Camden and City of London","London","[c]","[c]","[c]","[c]"
