"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Corporate Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Male","Heterosexual / straight","40","[c]","34190","30330"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Female","Heterosexual / straight","40","[c]","52890","52850"
"Leaver Dept.","2021","Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Male","Heterosexual / straight","35","[c]","52670","51580"
"Leaver Dept.","2021","Finance","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Female","Heterosexual / straight","40","[c]","41760","45090"
"Leaver Dept.","2021","Finance","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Male","Heterosexual / straight","30","[c]","41960","41590"
"Leaver Dept.","2021","Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Female","Heterosexual / straight","60","[c]","41990","36800"
"Leaver Dept.","2021","Human Resources","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Male","Heterosexual / straight","35","[c]","47460","45380"
"Leaver Dept.","2021","Human Resources","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Female","Heterosexual / straight","85","[c]","36920","32010"
"Leaver Dept.","2021","Human Resources","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Male","Heterosexual / straight","40","[c]","33610","31470"
"Leaver Dept.","2021","Human Resources","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Male","LGBO","[c]","[c]","[c]","[c]"
