"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for International Trade","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Glasgow City","Outside London","10","10","38380","33120"
"In post","2021","Department for International Trade","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Leeds","Outside London","15","15","44820","48220"
"In post","2021","Department for International Trade","Manchester","Outside London","10","10","43590","40300"
"In post","2021","Department for International Trade","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Overseas","155","155","56610","54470"
"In post","2021","Department for International Trade","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2021","Department for International Trade","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Westminster","London","2315","2295","45240","38950"
"In post","2021","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","75","70","32730","27680"
"In post","2021","Department for Transport","Angus and Dundee City","Outside London","10","5","[c]","[c]"
"In post","2021","Department for Transport","Ards and North Down","Outside London","40","35","37560","31780"
"In post","2021","Department for Transport","Barking & Dagenham and Havering","London","15","15","31650","30780"
"In post","2021","Department for Transport","Barnet","London","30","30","32210","30780"
"In post","2021","Department for Transport","Barnsley, Doncaster and Rotherham","Outside London","60","55","27490","26780"
"In post","2021","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","35","30","28240","26780"
"In post","2021","Department for Transport","Bedford","Outside London","35","30","30640","31780"
"In post","2021","Department for Transport","Berkshire","Outside London","40","40","27820","26780"
"In post","2021","Department for Transport","Bexley and Greenwich","London","60","55","33680","31830"
"In post","2021","Department for Transport","Birmingham","Outside London","155","155","30570","26780"
"In post","2021","Department for Transport","Blackburn with Darwen","Outside London","30","25","28460","27230"
"In post","2021","Department for Transport","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Bournemouth and Poole","Outside London","30","25","27920","26780"
"In post","2021","Department for Transport","Bradford","Outside London","20","20","27800","26780"
"In post","2021","Department for Transport","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Bristol, City of","Outside London","430","405","34950","31790"
"In post","2021","Department for Transport","Bromley","London","10","10","31100","30700"
"In post","2021","Department for Transport","Buckinghamshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Calderdale and Kirklees","Outside London","20","20","29530","26780"
"In post","2021","Department for Transport","Cambridgeshire CC","Outside London","35","35","28160","26700"
"In post","2021","Department for Transport","Cardiff and Vale of Glamorgan","Outside London","65","60","31470","26780"
"In post","2021","Department for Transport","Central Bedfordshire","Outside London","30","30","29510","26780"
"In post","2021","Department for Transport","Central Hampshire","Outside London","10","10","29610","26780"
"In post","2021","Department for Transport","Central Valleys","Outside London","30","25","29930","29420"
"In post","2021","Department for Transport","Cheshire East","Outside London","10","10","28680","26700"
"In post","2021","Department for Transport","Cheshire West and Chester","Outside London","10","5","[c]","[c]"
"In post","2021","Department for Transport","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","City of Edinburgh","Outside London","20","20","25760","26780"
"In post","2021","Department for Transport","Clackmannanshire and Fife","Outside London","10","10","27650","26780"
"In post","2021","Department for Transport","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Cornwall and Isles of Scilly","Outside London","60","55","29350","26780"
"In post","2021","Department for Transport","Croydon","London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Darlington","Outside London","35","30","29150","27680"
"In post","2021","Department for Transport","Derby","Outside London","65","60","41020","28380"
"In post","2021","Department for Transport","Devon CC","Outside London","45","40","29430","26780"
"In post","2021","Department for Transport","Dorset CC","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Dudley","Outside London","20","20","28460","26780"
"In post","2021","Department for Transport","Dumfries and Galloway","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Durham CC","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Transport","Ealing","London","10","10","31220","30740"
"In post","2021","Department for Transport","East Ayrshire and North Ayrshire mainland","Outside London","25","20","29260","27680"
"In post","2021","Department for Transport","East Cumbria","Outside London","25","25","30880","29030"
"In post","2021","Department for Transport","East Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Transport","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","50","50","29880","27680"
"In post","2021","Department for Transport","East Kent","Outside London","100","95","31170","30730"
"In post","2021","Department for Transport","East Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","East Lothian and Midlothian","Outside London","10","10","28010","26780"
"In post","2021","Department for Transport","East Merseyside","Outside London","60","55","30040","27680"
"In post","2021","Department for Transport","East Riding of Yorkshire","Outside London","85","80","37400","31470"
"In post","2021","Department for Transport","East Surrey","Outside London","30","30","36630","38840"
"In post","2021","Department for Transport","East Sussex CC","Outside London","155","140","32200","30270"
"In post","2021","Department for Transport","Enfield","London","20","20","31000","30780"
"In post","2021","Department for Transport","Essex Haven Gateway","Outside London","30","30","41510","29800"
"In post","2021","Department for Transport","Essex Thames Gateway","Outside London","10","5","[c]","[c]"
"In post","2021","Department for Transport","Falkirk","Outside London","20","15","28670","27680"
"In post","2021","Department for Transport","Flintshire and Wrexham","Outside London","40","40","28920","26780"
"In post","2021","Department for Transport","Glasgow City","Outside London","25","20","27830","26780"
"In post","2021","Department for Transport","Gloucestershire","Outside London","30","30","27820","26780"
"In post","2021","Department for Transport","Greater Manchester North East","Outside London","65","60","27720","26780"
"In post","2021","Department for Transport","Greater Manchester North West","Outside London","40","35","27320","26740"
"In post","2021","Department for Transport","Greater Manchester South East","Outside London","30","30","27630","26780"
"In post","2021","Department for Transport","Greater Manchester South West","Outside London","10","10","27900","26580"
"In post","2021","Department for Transport","Gwynedd","Outside London","15","15","29050","26780"
"In post","2021","Department for Transport","Haringey and Islington","London","15","15","31320","30700"
"In post","2021","Department for Transport","Harrow and Hillingdon","London","80","75","33080","30780"
"In post","2021","Department for Transport","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Heart of Essex","Outside London","35","30","28170","26780"
"In post","2021","Department for Transport","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Hertfordshire","Outside London","50","50","30140","30580"
"In post","2021","Department for Transport","Hounslow and Richmond upon Thames","London","15","10","30840","30470"
"In post","2021","Department for Transport","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","50","50","44290","46160"
"In post","2021","Department for Transport","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","20","20","29630","26780"
