"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Project Delivery","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","AA/AO","115","[c]","23310","24180"
"Leaver CS","2021","Black","Unknown","Unknown","EO","70","[c]","29020","29290"
"Leaver CS","2021","Black","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
