"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Policy","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South East (England)","Outside London","10","[c]","39750","39810"
"New entrant CS","2021","40-49","Policy","South West (England)","Outside London","15","[c]","42520","36420"
"New entrant CS","2021","40-49","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Yorkshire and The Humber","Outside London","55","[c]","46370","49530"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","London","35","[c]","48290","41950"
"New entrant CS","2021","40-49","Project Delivery","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Outside London","20","[c]","41850","38550"
"New entrant CS","2021","40-49","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Outside London","25","[c]","36820","33000"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Outside London","85","[c]","40810","39000"
"New entrant CS","2021","40-49","Project Delivery","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","Outside London","20","[c]","39240","40000"
"New entrant CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South East (England)","Outside London","15","[c]","37570","35000"
"New entrant CS","2021","40-49","Property","South West (England)","Outside London","15","[c]","35240","33000"
"New entrant CS","2021","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","East Midlands (England)","Outside London","10","[c]","39410","38150"
"New entrant CS","2021","40-49","Science and Engineering","East of England","Outside London","10","[c]","31740","31730"
"New entrant CS","2021","40-49","Science and Engineering","London","London","30","[c]","39530","38890"
"New entrant CS","2021","40-49","Science and Engineering","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","North West (England)","Outside London","25","[c]","39610","36330"
"New entrant CS","2021","40-49","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","South East (England)","Outside London","20","[c]","34480","33000"
"New entrant CS","2021","40-49","Science and Engineering","South West (England)","Outside London","70","[c]","39150","35970"
"New entrant CS","2021","40-49","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","Yorkshire and The Humber","Outside London","15","[c]","36450","34000"
"New entrant CS","2021","40-49","Security","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East of England","Outside London","10","[c]","28210","23540"
"New entrant CS","2021","40-49","Security","London","London","10","[c]","37460","39570"
"New entrant CS","2021","40-49","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Scotland","Outside London","20","[c]","24840","19560"
"New entrant CS","2021","40-49","Security","South East (England)","Outside London","35","[c]","30160","25540"
"New entrant CS","2021","40-49","Security","South West (England)","Outside London","20","[c]","29090","19560"
"New entrant CS","2021","40-49","Security","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","West Midlands (England)","Outside London","10","[c]","31940","28250"
"New entrant CS","2021","40-49","Security","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","London","London","15","[c]","53190","52100"
"New entrant CS","2021","40-49","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","East Midlands (England)","Outside London","25","[c]","26350","25560"
"New entrant CS","2021","40-49","Tax","London","London","15","[c]","29670","26850"
"New entrant CS","2021","40-49","Tax","North East (England)","Outside London","110","[c]","23140","20140"
"New entrant CS","2021","40-49","Tax","North West (England)","Outside London","90","[c]","22690","20140"
"New entrant CS","2021","40-49","Tax","Northern Ireland","Outside London","15","[c]","21830","20140"
"New entrant CS","2021","40-49","Tax","Scotland","Outside London","75","[c]","20900","20140"
"New entrant CS","2021","40-49","Tax","South East (England)","Outside London","10","[c]","20140","20140"
"New entrant CS","2021","40-49","Tax","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","Wales","Outside London","30","[c]","23110","20140"
"New entrant CS","2021","40-49","Tax","West Midlands (England)","Outside London","20","[c]","22290","20140"
"New entrant CS","2021","40-49","Tax","Yorkshire and The Humber","Outside London","35","[c]","22760","20140"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Outside London","170","[c]","27360","27570"
"New entrant CS","2021","40-49","Unknown","East of England","Outside London","280","[c]","27810","27570"
"New entrant CS","2021","40-49","Unknown","London","London","730","[c]","38320","31060"
"New entrant CS","2021","40-49","Unknown","North East (England)","Outside London","250","[c]","25550","21010"
"New entrant CS","2021","40-49","Unknown","North West (England)","Outside London","495","[c]","28030","27570"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Outside London","540","[c]","32140","27570"
"New entrant CS","2021","40-49","Unknown","South East (England)","Outside London","420","[c]","27680","27570"
"New entrant CS","2021","40-49","Unknown","South West (England)","Outside London","245","[c]","27150","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","140","[c]","36020","27570"
"New entrant CS","2021","40-49","Unknown","Wales","Outside London","120","[c]","26270","27570"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Outside London","230","[c]","27700","27570"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Outside London","325","[c]","28430","27570"
"New entrant CS","2021","40-49","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","London","London","10","[c]","53800","58430"
"New entrant CS","2021","50-59","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South West (England)","Outside London","10","[c]","41190","38700"
"New entrant CS","2021","50-59","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Yorkshire and The Humber","Outside London","10","[c]","33460","31330"
"New entrant CS","2021","50-59","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","London","London","15","[c]","49500","52100"
"New entrant CS","2021","50-59","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
