"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","No function","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Analysis","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","No function","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","No function","EO","35","[c]","25120","26010"
"Leaver Dept.","2021","Declared disabled","White","No function","G6/G7","50","[c]","55940","53540"
"Leaver Dept.","2021","Declared disabled","White","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","No function","SEO/HEO","95","[c]","34020","32620"
"Leaver Dept.","2021","Declared disabled","White","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Project Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","AA/AO","75","[c]","21010","21010"
"Leaver Dept.","2021","Declared disabled","White","Unknown","EO","110","[c]","26940","27570"
"Leaver Dept.","2021","Declared disabled","White","Unknown","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","SEO/HEO","95","[c]","36040","35380"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
