"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Fiscal Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Fiscal Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Forestry","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Forestry","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","Outside London","Female","80","[c]","43160","35110"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","Outside London","Male","100","[c]","43360","35110"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Prison Service","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Prison Service","Outside London","Male","55","[c]","37010","33650"
"Leaver CS","2021","White","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Public Pensions Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Serious Fraud Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Serious Fraud Office","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Social Security Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Social Security Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Submarine Delivery Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Submarine Delivery Agency","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","The National Archives","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","The National Archives","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Transport Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Transport Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Hydrographic Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Hydrographic Office","Outside London","Male","30","[c]","37380","33290"
"Leaver CS","2021","White","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Intellectual Property Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Intellectual Property Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Outside London","Female","80","[c]","30610","24530"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Outside London","Male","85","[c]","29040","21230"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Valuation Office Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Valuation Office Agency","Outside London","Female","60","[c]","27850","25930"
"Leaver CS","2021","White","Valuation Office Agency","Outside London","Male","55","[c]","32610","26500"
"Leaver CS","2021","White","Valuation Office Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Vehicle Certification Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Government (excl. agencies)","Outside London","Female","65","[c]","40840","36500"
"Leaver CS","2021","White","Welsh Government (excl. agencies)","Outside London","Male","60","[c]","46300","37410"
"Leaver CS","2021","White","Welsh Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wilton Park","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Animal and Plant Health Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Animal and Plant Health Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","London","Unknown","[c]","[c]","[c]","[c]"
