"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Buckinghamshire CC","HEO","20","20","35650","35300"
"In post","2021","Commercial","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Buckinghamshire CC","SEO","20","20","42860","42000"
"In post","2021","Commercial","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","AO","15","15","21260","21130"
"In post","2021","Commercial","Cambridgeshire CC","EO","25","25","26890","26670"
"In post","2021","Commercial","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","G7","10","5","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","HEO","35","30","34530","33300"
"In post","2021","Commercial","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","SEO","40","35","43510","42080"
"In post","2021","Commercial","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","EO","10","10","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","SEO","15","15","42210","40800"
"In post","2021","Commercial","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","AO","15","15","20770","20920"
"In post","2021","Commercial","Central Hampshire","EO","55","55","26440","26670"
"In post","2021","Commercial","Central Hampshire","G6","10","10","80880","78400"
"In post","2021","Commercial","Central Hampshire","G7","10","10","53320","53320"
"In post","2021","Commercial","Central Hampshire","HEO","50","50","33380","33300"
"In post","2021","Commercial","Central Hampshire","SCS level","10","10","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","SEO","55","55","41090","41500"
"In post","2021","Commercial","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","SEO","10","10","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","AA","10","5","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","AO","10","10","23610","22820"
"In post","2021","Commercial","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","G7","10","10","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","HEO","10","10","36300","36780"
"In post","2021","Commercial","City of Edinburgh","SEO","10","10","44960","45220"
"In post","2021","Commercial","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Coventry","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","SEO","20","20","39600","38280"
"In post","2021","Commercial","Croydon","AO","15","10","25200","24440"
"In post","2021","Commercial","Croydon","EO","20","20","30300","30110"
"In post","2021","Commercial","Croydon","G6","15","15","76960","74850"
"In post","2021","Commercial","Croydon","G7","20","20","63620","63400"
"In post","2021","Commercial","Croydon","HEO","20","20","36720","36360"
"In post","2021","Commercial","Croydon","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Croydon","SEO","35","35","48660","46600"
"In post","2021","Commercial","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Darlington","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Darlington","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Darlington","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Darlington","SEO","10","10","[c]","[c]"
"In post","2021","Commercial","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","EO","15","10","25370","25630"
"In post","2021","Commercial","Devon CC","G6","25","25","61020","60490"
"In post","2021","Commercial","Devon CC","G7","65","65","48130","47960"
"In post","2021","Commercial","Devon CC","HEO","40","35","32550","32730"
"In post","2021","Commercial","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","SEO","55","50","39650","38300"
"In post","2021","Commercial","Dorset CC","AO","5","5","[c]","[c]"
"In post","2021","Commercial","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Dorset CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","East Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","5","5","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Fermanagh and Omagh","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","EO","15","15","27860","27460"
"In post","2021","Commercial","Flintshire and Wrexham","HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Glasgow City","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Glasgow City","EO","25","25","26980","26670"
"In post","2021","Commercial","Glasgow City","G6","5","5","[c]","[c]"
"In post","2021","Commercial","Glasgow City","G7","10","10","53990","53320"
"In post","2021","Commercial","Glasgow City","HEO","55","55","33500","33300"
"In post","2021","Commercial","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Glasgow City","SEO","40","40","41460","42080"
"In post","2021","Commercial","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","AO","5","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","EO","10","10","26800","26670"
"In post","2021","Commercial","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","EO","20","20","26030","25560"
"In post","2021","Commercial","Greater Manchester South West","G6","15","15","72280","67990"
"In post","2021","Commercial","Greater Manchester South West","G7","35","30","52920","51560"
"In post","2021","Commercial","Greater Manchester South West","HEO","30","30","31950","31810"
"In post","2021","Commercial","Greater Manchester South West","SCS level","15","15","74200","69000"
"In post","2021","Commercial","Greater Manchester South West","SEO","35","35","40120","38630"
"In post","2021","Commercial","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","EO","10","10","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","AO","30","25","22850","22650"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
