"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Commercial","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","AO","10","10","19040","18880"
"In post","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","HEO","10","10","26660","24200"
"In post","2021","30-39","Commercial","Ministry of Justice (excl. agencies)","SEO","25","25","39000","38110"
"In post","2021","30-39","Commercial","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Public Health England","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Public Health England","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Public Health England","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Public Health England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Public Health England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Submarine Delivery Agency","Unknown","45","45","37860","37480"
"In post","2021","30-39","Commercial","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","UK Export Finance","G7","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","UK Export Finance","HEO","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","UK Export Finance","SEO","20","20","48080","47860"
"In post","2021","30-39","Commercial","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","United Kingdom Statistics Authority","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Wilton Park","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Wilton Park","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Attorney General's Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Attorney General's Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Cabinet Office (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Cabinet Office (excl. agencies)","G6","15","15","66700","66000"
"In post","2021","30-39","Communications","Cabinet Office (excl. agencies)","G7","45","45","55770","54700"
"In post","2021","30-39","Communications","Cabinet Office (excl. agencies)","HEO","15","15","35120","34800"
"In post","2021","30-39","Communications","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Cabinet Office (excl. agencies)","SEO","50","45","42070","41980"
"In post","2021","30-39","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Companies House","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Companies House","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Office and Procurator Fiscal Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Crown Prosecution Service","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Defence Equipment and Support","EO","25","20","20090","19340"
"In post","2021","30-39","Communications","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Defence Equipment and Support","HEO","10","10","28860","29130"
"In post","2021","30-39","Communications","Defence Equipment and Support","SEO","10","10","36190","36280"
"In post","2021","30-39","Communications","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","15","15","59080","58430"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","15","15","46910","45270"
"In post","2021","30-39","Communications","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Digital, Culture, Media and Sport","G7","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Department for Digital, Culture, Media and Sport","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","EO","10","10","26900","26000"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","G7","10","10","53940","53760"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","HEO","15","15","33970","33570"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Education (excl. agencies)","SEO","15","15","44110","45250"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","25","25","52300","52520"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","15","15","31870","32680"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","30","30","38780","38750"
"In post","2021","30-39","Communications","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for International Trade","G7","15","15","51430","51970"
"In post","2021","30-39","Communications","Department for International Trade","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for International Trade","SEO","10","10","38890","38540"
"In post","2021","30-39","Communications","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport (excl. agencies)","G7","20","20","54710","54760"
"In post","2021","30-39","Communications","Department for Transport (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport (excl. agencies)","SEO","20","20","43200","42890"
"In post","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","G7","20","20","53130","53360"
"In post","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Driver and Vehicle Licensing Agency","EO","10","10","26410","26470"
"In post","2021","30-39","Communications","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
