"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","Heterosexual / straight","40","[c]","27170","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA","Unknown","70","[c]","19670","20600"
"New entrant CS","2021","Unknown","East Midlands (England)","AO","Heterosexual / straight","60","[c]","21150","22350"
"New entrant CS","2021","Unknown","East Midlands (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AO","Unknown","265","[c]","20780","20140"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Unknown","205","[c]","25970","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","HEO","Unknown","55","[c]","30690","31410"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA","Unknown","75","[c]","20030","20600"
"New entrant CS","2021","Unknown","East of England","AO","Heterosexual / straight","60","[c]","21250","21000"
"New entrant CS","2021","Unknown","East of England","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AO","Unknown","255","[c]","22970","21590"
"New entrant CS","2021","Unknown","East of England","EO","Heterosexual / straight","35","[c]","28380","27140"
"New entrant CS","2021","Unknown","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","EO","Unknown","165","[c]","26840","27570"
"New entrant CS","2021","Unknown","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","HEO","Unknown","40","[c]","31020","31810"
"New entrant CS","2021","Unknown","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","Unknown","60","[c]","21310","22920"
"New entrant CS","2021","Unknown","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA","Unknown","145","[c]","20750","19060"
"New entrant CS","2021","Unknown","London","AO","Heterosexual / straight","115","[c]","23030","23520"
"New entrant CS","2021","Unknown","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AO","Unknown","805","[c]","24600","22920"
"New entrant CS","2021","Unknown","London","EO","Heterosexual / straight","345","[c]","30010","28500"
"New entrant CS","2021","Unknown","London","EO","LGBO","40","[c]","29290","27680"
"New entrant CS","2021","Unknown","London","EO","Undeclared","30","[c]","28930","27850"
"New entrant CS","2021","Unknown","London","EO","Unknown","1025","[c]","28700","28650"
"New entrant CS","2021","Unknown","London","G6","Heterosexual / straight","30","[c]","68450","66230"
"New entrant CS","2021","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6","Unknown","150","[c]","72010","68700"
"New entrant CS","2021","Unknown","London","G7","Heterosexual / straight","170","[c]","54570","53420"
"New entrant CS","2021","Unknown","London","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G7","Unknown","425","[c]","56410","55480"
"New entrant CS","2021","Unknown","London","HEO","Heterosexual / straight","285","[c]","34980","32940"
"New entrant CS","2021","Unknown","London","HEO","LGBO","30","[c]","34590","33570"
"New entrant CS","2021","Unknown","London","HEO","Undeclared","30","[c]","34660","33090"
"New entrant CS","2021","Unknown","London","HEO","Unknown","1210","[c]","32180","32790"
"New entrant CS","2021","Unknown","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Unknown","170","[c]","87730","73180"
"New entrant CS","2021","Unknown","London","SEO","Heterosexual / straight","130","[c]","41810","40650"
"New entrant CS","2021","Unknown","London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO","Unknown","405","[c]","41250","40650"
"New entrant CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Unknown","75","[c]","25630","26810"
"New entrant CS","2021","Unknown","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AA","Unknown","40","[c]","20070","20600"
"New entrant CS","2021","Unknown","North East (England)","AO","Heterosexual / straight","55","[c]","21630","22350"
"New entrant CS","2021","Unknown","North East (England)","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AO","Unknown","560","[c]","20510","20140"
"New entrant CS","2021","Unknown","North East (England)","EO","Heterosexual / straight","40","[c]","27000","25000"
"New entrant CS","2021","Unknown","North East (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","EO","Unknown","290","[c]","25740","25560"
"New entrant CS","2021","Unknown","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","HEO","Unknown","65","[c]","30670","31810"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","Unknown","20","[c]","[c]","[c]"
