"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Home Office","Suffolk","255","245","25760","25310"
"In post","2021","Unknown","Home Office","Swansea","10","10","29450","25990"
"In post","2021","Unknown","Home Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Thurrock","265","255","25120","24890"
"In post","2021","Unknown","Home Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Tyneside","265","255","27950","25400"
"In post","2021","Unknown","Home Office","Unknown","15","15","44290","30410"
"In post","2021","Unknown","Home Office","Wandsworth","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Warrington","10","10","26000","25750"
"In post","2021","Unknown","Home Office","Warwickshire","105","100","24930","21430"
"In post","2021","Unknown","Home Office","West Essex","405","350","28980","27370"
"In post","2021","Unknown","Home Office","West Sussex (North East)","740","640","28790","27440"
"In post","2021","Unknown","Home Office","Westminster","4135","4015","48280","42410"
"In post","2021","Unknown","Home Office","Worcestershire","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Aberdeen City and Aberdeenshire","10","10","21090","20920"
"In post","2021","Unknown","Ministry of Defence","Angus and Dundee City","45","40","22950","21130"
"In post","2021","Unknown","Ministry of Defence","Antrim and Newtownabbey","85","85","25460","21670"
"In post","2021","Unknown","Ministry of Defence","Ards and North Down","65","60","26460","22330"
"In post","2021","Unknown","Ministry of Defence","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Barnet","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","755","730","37860","36200"
"In post","2021","Unknown","Ministry of Defence","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Belfast","35","35","23090","21670"
"In post","2021","Unknown","Ministry of Defence","Berkshire","260","255","31820","26930"
"In post","2021","Unknown","Ministry of Defence","Bexley and Greenwich","85","80","32350","29250"
"In post","2021","Unknown","Ministry of Defence","Birmingham","110","105","30110","22290"
"In post","2021","Unknown","Ministry of Defence","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Bournemouth and Poole","80","80","24170","20920"
"In post","2021","Unknown","Ministry of Defence","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Bristol, City of","25","25","21940","21210"
"In post","2021","Unknown","Ministry of Defence","Buckinghamshire CC","265","255","29600","26670"
"In post","2021","Unknown","Ministry of Defence","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Cambridgeshire CC","480","470","31810","33300"
"In post","2021","Unknown","Ministry of Defence","Camden and City of London","60","60","29100","25390"
"In post","2021","Unknown","Ministry of Defence","Cardiff and Vale of Glamorgan","180","170","27280","22880"
"In post","2021","Unknown","Ministry of Defence","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Central Bedfordshire","185","180","30800","27220"
"In post","2021","Unknown","Ministry of Defence","Central Hampshire","820","790","29800","26670"
"In post","2021","Unknown","Ministry of Defence","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Cheshire West and Chester","15","15","28790","22290"
"In post","2021","Unknown","Ministry of Defence","City of Edinburgh","145","140","27170","21140"
"In post","2021","Unknown","Ministry of Defence","Clackmannanshire and Fife","105","105","28930","21560"
"In post","2021","Unknown","Ministry of Defence","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","340","320","25240","21580"
"In post","2021","Unknown","Ministry of Defence","Coventry","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Croydon","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Devon CC","260","245","24240","20920"
"In post","2021","Unknown","Ministry of Defence","Dorset CC","365","355","30730","29670"
"In post","2021","Unknown","Ministry of Defence","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Durham CC","15","15","20470","21130"
"In post","2021","Unknown","Ministry of Defence","Ealing","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","East Cumbria","10","10","24560","21130"
"In post","2021","Unknown","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","265","255","34240","30640"
"In post","2021","Unknown","Ministry of Defence","East Kent","65","65","26720","22080"
"In post","2021","Unknown","Ministry of Defence","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","East Merseyside","10","10","21690","22080"
"In post","2021","Unknown","Ministry of Defence","East Riding of Yorkshire","400","385","26360","26670"
"In post","2021","Unknown","Ministry of Defence","East Surrey","15","15","32720","33780"
"In post","2021","Unknown","Ministry of Defence","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Essex Haven Gateway","190","180","29860","26670"
"In post","2021","Unknown","Ministry of Defence","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Flintshire and Wrexham","15","15","26770","22080"
"In post","2021","Unknown","Ministry of Defence","Glasgow City","200","190","24770","21580"
"In post","2021","Unknown","Ministry of Defence","Gloucestershire","200","195","27350","22080"
"In post","2021","Unknown","Ministry of Defence","Greater Manchester North East","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Greater Manchester North West","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Greater Manchester South East","105","100","27380","21920"
"In post","2021","Unknown","Ministry of Defence","Greater Manchester South West","10","10","20350","20720"
"In post","2021","Unknown","Ministry of Defence","Gwent Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Hackney and Newham","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Harrow and Hillingdon","85","85","28870","25640"
"In post","2021","Unknown","Ministry of Defence","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Herefordshire, County of","190","180","24960","21250"
"In post","2021","Unknown","Ministry of Defence","Hertfordshire","155","150","39820","37460"
"In post","2021","Unknown","Ministry of Defence","Hounslow and Richmond upon Thames","290","270","33570","29250"
"In post","2021","Unknown","Ministry of Defence","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","230","220","24300","20920"
"In post","2021","Unknown","Ministry of Defence","Isle of Anglesey","45","40","28230","26350"
"In post","2021","Unknown","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Kingston upon Hull, City of","15","15","21370","21130"
"In post","2021","Unknown","Ministry of Defence","Lambeth","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Lancaster and Wyre","135","125","33460","26670"
"In post","2021","Unknown","Ministry of Defence","Leeds","30","30","21050","21020"
"In post","2021","Unknown","Ministry of Defence","Leicester","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Leicestershire CC and Rutland","265","250","30420","24910"
"In post","2021","Unknown","Ministry of Defence","Lewisham and Southwark","20","20","22690","23090"
"In post","2021","Unknown","Ministry of Defence","Lincolnshire","625","600","25840","21130"
"In post","2021","Unknown","Ministry of Defence","Lisburn and Castlereagh","175","165","25520","22330"
"In post","2021","Unknown","Ministry of Defence","Liverpool","210","195","26920","22500"
"In post","2021","Unknown","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Manchester","15","15","20490","20920"
"In post","2021","Unknown","Ministry of Defence","Medway","70","65","27200","21580"
"In post","2021","Unknown","Ministry of Defence","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Mid Kent","20","15","27250","21250"
"In post","2021","Unknown","Ministry of Defence","Mid Lancashire","75","75","26960","21580"
"In post","2021","Unknown","Ministry of Defence","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Monmouthshire and Newport","15","15","21400","21350"
"In post","2021","Unknown","Ministry of Defence","Newry, Mourne and Down","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North and West Norfolk","185","175","22440","20720"
"In post","2021","Unknown","Ministry of Defence","North Hampshire","290","275","30640","26670"
"In post","2021","Unknown","Ministry of Defence","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North Nottinghamshire","25","25","34930","37420"
"In post","2021","Unknown","Ministry of Defence","North Yorkshire CC","725","695","27270","21580"
"In post","2021","Unknown","Ministry of Defence","Northumberland","55","50","28720","21580"
"In post","2021","Unknown","Ministry of Defence","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Nottingham","10","10","20660","20920"
