"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Kent","West Kent","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","West Kent","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","West Kent","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","West Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","West Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","AO","Heterosexual / straight","70","[c]","20790","21010"
"Leaver CS","2021","Lancashire","Blackpool","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","AO","Unknown","70","[c]","20810","21010"
"Leaver CS","2021","Lancashire","Blackpool","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chorley and West Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","East Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Lancaster and Wyre","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","AO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mid Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","EO","Heterosexual / straight","60","[c]","29030","29930"
"Leaver CS","2021","Lincolnshire","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
