"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Merseyside","Outside London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","East Merseyside","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Outside London","SEO/HEO","Heterosexual / straight","80","75","35210","33950"
"In post","2021","East Merseyside","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Outside London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","East Merseyside","Outside London","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2021","East Merseyside","Outside London","Unknown","Heterosexual / straight","80","75","30390","30210"
"In post","2021","East Merseyside","Outside London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","East Merseyside","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","East Merseyside","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","AA/AO","Heterosexual / straight","690","645","25040","24440"
"In post","2021","East Riding of Yorkshire","Outside London","AA/AO","LGBO","35","35","24850","24440"
"In post","2021","East Riding of Yorkshire","Outside London","AA/AO","Undeclared","85","80","26340","24920"
"In post","2021","East Riding of Yorkshire","Outside London","AA/AO","Unknown","185","170","25700","24920"
"In post","2021","East Riding of Yorkshire","Outside London","EO","Heterosexual / straight","450","430","28360","26930"
"In post","2021","East Riding of Yorkshire","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","EO","Undeclared","85","85","28840","26930"
"In post","2021","East Riding of Yorkshire","Outside London","EO","Unknown","55","55","29070","27570"
"In post","2021","East Riding of Yorkshire","Outside London","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","SEO/HEO","Heterosexual / straight","165","160","39270","36970"
"In post","2021","East Riding of Yorkshire","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","Unknown","Heterosexual / straight","40","35","31640","32390"
"In post","2021","East Riding of Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","AA/AO","Heterosexual / straight","335","320","30400","33050"
"In post","2021","East Surrey","Outside London","AA/AO","LGBO","30","30","30890","33330"
"In post","2021","East Surrey","Outside London","AA/AO","Undeclared","40","40","30960","33590"
"In post","2021","East Surrey","Outside London","AA/AO","Unknown","140","130","30060","31500"
"In post","2021","East Surrey","Outside London","EO","Heterosexual / straight","145","140","31350","29290"
"In post","2021","East Surrey","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","East Surrey","Outside London","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","East Surrey","Outside London","EO","Unknown","50","45","31580","29290"
"In post","2021","East Surrey","Outside London","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","East Surrey","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","SEO/HEO","Heterosexual / straight","100","95","42440","41500"
"In post","2021","East Surrey","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","East Surrey","Outside London","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","East Surrey","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","East Surrey","Outside London","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","East Surrey","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","AA/AO","Heterosexual / straight","615","540","22410","21010"
"In post","2021","East Sussex CC","Outside London","AA/AO","LGBO","55","55","22990","21010"
"In post","2021","East Sussex CC","Outside London","AA/AO","Undeclared","70","65","22460","21010"
"In post","2021","East Sussex CC","Outside London","AA/AO","Unknown","185","155","22570","21010"
"In post","2021","East Sussex CC","Outside London","EO","Heterosexual / straight","495","450","27400","27570"
"In post","2021","East Sussex CC","Outside London","EO","LGBO","35","35","27340","27570"
"In post","2021","East Sussex CC","Outside London","EO","Undeclared","85","75","27360","27570"
"In post","2021","East Sussex CC","Outside London","EO","Unknown","130","110","27220","27570"
"In post","2021","East Sussex CC","Outside London","G6/G7","Heterosexual / straight","35","30","55810","54510"
"In post","2021","East Sussex CC","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","SEO/HEO","Heterosexual / straight","160","150","35880","33650"
"In post","2021","East Sussex CC","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","SEO/HEO","Undeclared","35","30","37100","37750"
"In post","2021","East Sussex CC","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","Unknown","Heterosexual / straight","45","40","31020","31420"
"In post","2021","East Sussex CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Enfield","London","AA/AO","Heterosexual / straight","35","35","22780","22590"
"In post","2021","Enfield","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","London","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Enfield","London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","Enfield","London","EO","Heterosexual / straight","155","145","30960","31060"
"In post","2021","Enfield","London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Enfield","London","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","Enfield","London","EO","Unknown","60","55","31010","31060"
"In post","2021","Enfield","London","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Enfield","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Enfield","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Enfield","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","AA/AO","Heterosexual / straight","235","220","25420","21430"
"In post","2021","Essex Haven Gateway","Outside London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","AA/AO","Undeclared","45","45","26980","24180"
"In post","2021","Essex Haven Gateway","Outside London","AA/AO","Unknown","35","35","24430","22280"
"In post","2021","Essex Haven Gateway","Outside London","EO","Heterosexual / straight","365","345","29710","29290"
"In post","2021","Essex Haven Gateway","Outside London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","EO","Undeclared","60","55","31050","29290"
"In post","2021","Essex Haven Gateway","Outside London","EO","Unknown","70","65","29230","29290"
"In post","2021","Essex Haven Gateway","Outside London","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","SEO/HEO","Heterosexual / straight","170","165","41140","36460"
"In post","2021","Essex Haven Gateway","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","SEO/HEO","Undeclared","30","30","42830","39130"
"In post","2021","Essex Haven Gateway","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","AA/AO","Heterosexual / straight","185","165","23370","24180"
"In post","2021","Essex Thames Gateway","Outside London","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","AA/AO","Undeclared","35","30","23460","24180"
"In post","2021","Essex Thames Gateway","Outside London","AA/AO","Unknown","100","85","23640","24180"
"In post","2021","Essex Thames Gateway","Outside London","EO","Heterosexual / straight","285","255","29440","29290"
"In post","2021","Essex Thames Gateway","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","EO","Undeclared","30","25","28770","29290"
"In post","2021","Essex Thames Gateway","Outside London","EO","Unknown","85","75","29930","29290"
"In post","2021","Essex Thames Gateway","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","SEO/HEO","Heterosexual / straight","55","50","35890","35750"
"In post","2021","Essex Thames Gateway","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","Unknown","Heterosexual / straight","100","90","27370","23840"
"In post","2021","Essex Thames Gateway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Falkirk","Outside London","AA/AO","Heterosexual / straight","480","415","21460","21010"
"In post","2021","Falkirk","Outside London","AA/AO","LGBO","25","20","[c]","[c]"
"In post","2021","Falkirk","Outside London","AA/AO","Undeclared","60","50","21440","21010"
"In post","2021","Falkirk","Outside London","AA/AO","Unknown","300","250","21730","21010"
"In post","2021","Falkirk","Outside London","EO","Heterosexual / straight","355","315","28380","27570"
"In post","2021","Falkirk","Outside London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Falkirk","Outside London","EO","Undeclared","40","40","28250","27570"
"In post","2021","Falkirk","Outside London","EO","Unknown","275","250","31020","33650"
"In post","2021","Falkirk","Outside London","G6/G7","Heterosexual / straight","35","35","62200","64060"
"In post","2021","Falkirk","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Outside London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Falkirk","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Outside London","SEO/HEO","Heterosexual / straight","125","115","37320","35810"
"In post","2021","Falkirk","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Falkirk","Outside London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Falkirk","Outside London","SEO/HEO","Unknown","65","60","39020","39500"
"In post","2021","Fermanagh and Omagh","Outside London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Outside London","AA/AO","Heterosexual / straight","620","595","22500","21550"
"In post","2021","Flintshire and Wrexham","Outside London","AA/AO","LGBO","45","45","22440","21710"
"In post","2021","Flintshire and Wrexham","Outside London","AA/AO","Undeclared","110","105","21550","21010"
