"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G6","15","15","77090","72030"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G7","20","20","53420","53320"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","SCS level","SCS level","15","15","76490","69200"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","HEO","30","30","32440","33300"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Inner London - East","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Inner London - East","EO","EO","65","60","27870","27500"
"In post","2021","Cabinet Office","Inner London - East","G6/G7","G6","100","95","68660","68340"
"In post","2021","Cabinet Office","Inner London - East","G6/G7","G7","430","420","56630","54700"
"In post","2021","Cabinet Office","Inner London - East","SCS level","SCS level","45","45","103500","98900"
"In post","2021","Cabinet Office","Inner London - East","SEO/HEO","HEO","165","160","33210","34550"
"In post","2021","Cabinet Office","Inner London - East","SEO/HEO","SEO","95","90","41390","40600"
"In post","2021","Cabinet Office","Inner London - West","AA/AO","AO","135","130","24470","24490"
"In post","2021","Cabinet Office","Inner London - West","EO","EO","540","530","27970","27500"
"In post","2021","Cabinet Office","Inner London - West","G6/G7","G6","535","525","69850","66440"
"In post","2021","Cabinet Office","Inner London - West","G6/G7","G7","1295","1270","55950","54700"
"In post","2021","Cabinet Office","Inner London - West","SCS level","SCS level","715","700","94180","80040"
"In post","2021","Cabinet Office","Inner London - West","SEO/HEO","HEO","1930","1925","32400","32000"
"In post","2021","Cabinet Office","Inner London - West","SEO/HEO","SEO","405","400","41400","40600"
"In post","2021","Cabinet Office","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","G6/G7","G7","15","15","50730","49700"
"In post","2021","Cabinet Office","Lancashire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","SEO/HEO","HEO","10","10","29440","28000"
"In post","2021","Cabinet Office","Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","AA/AO","AO","15","15","21290","21260"
"In post","2021","Cabinet Office","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","G6/G7","G6","20","20","74450","71330"
"In post","2021","Cabinet Office","Merseyside","G6/G7","G7","35","35","51680","49700"
"In post","2021","Cabinet Office","Merseyside","SCS level","SCS level","10","10","91270","80400"
"In post","2021","Cabinet Office","Merseyside","SEO/HEO","HEO","35","35","30990","32000"
"In post","2021","Cabinet Office","Merseyside","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire","AA/AO","AO","170","160","20910","20920"
"In post","2021","Cabinet Office","North Yorkshire","EO","EO","90","85","26700","26670"
"In post","2021","Cabinet Office","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire","G6/G7","G7","20","15","58940","54540"
"In post","2021","Cabinet Office","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire","SEO/HEO","HEO","125","120","33660","33300"
"In post","2021","Cabinet Office","North Yorkshire","SEO/HEO","SEO","40","40","40560","40580"
"In post","2021","Cabinet Office","Northern Ireland","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","AA/AO","AO","155","140","20800","20800"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","EO","EO","95","90","24800","23850"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","G6/G7","G7","20","20","51390","51300"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","SEO/HEO","HEO","90","90","31830","32000"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","SEO/HEO","SEO","25","25","37920","37300"
"In post","2021","Cabinet Office","Outer London - South","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","SEO/HEO","HEO","35","35","29510","29250"
"In post","2021","Cabinet Office","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Shropshire and Staffordshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Yorkshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Yorkshire","G6/G7","G6","10","10","72530","69280"
"In post","2021","Cabinet Office","South Yorkshire","G6/G7","G7","35","35","50450","49700"
"In post","2021","Cabinet Office","South Yorkshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South Yorkshire","SEO/HEO","HEO","25","25","31490","32000"
"In post","2021","Cabinet Office","South Yorkshire","SEO/HEO","SEO","15","15","38470","38420"
"In post","2021","Cabinet Office","Southern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Southern Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Southern Scotland","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tees Valley and Durham","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","AA/AO","AO","20","20","21040","20800"
"In post","2021","Cabinet Office","Unknown","EO","EO","25","25","26220","27500"
"In post","2021","Cabinet Office","Unknown","G6/G7","G6","20","20","67520","64500"
"In post","2021","Cabinet Office","Unknown","G6/G7","G7","55","55","53510","54700"
"In post","2021","Cabinet Office","Unknown","SCS level","SCS level","20","20","95890","76390"
"In post","2021","Cabinet Office","Unknown","SEO/HEO","HEO","425","425","30950","32000"
"In post","2021","Cabinet Office","Unknown","SEO/HEO","SEO","30","30","39750","40060"
"In post","2021","Cabinet Office","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Central Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Central Scotland","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Central Scotland","SEO/HEO","HEO","10","10","31050","32000"
"In post","2021","Cabinet Office","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands","SCS level","SCS level","10","10","97450","74000"
"In post","2021","Cabinet Office","West Midlands","SEO/HEO","HEO","10","10","30100","29250"
"In post","2021","Cabinet Office","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Yorkshire","EO","EO","10","10","24780","25230"
"In post","2021","Cabinet Office","West Yorkshire","G6/G7","G6","15","15","68060","64500"
"In post","2021","Cabinet Office","West Yorkshire","G6/G7","G7","45","40","52700","51190"
"In post","2021","Cabinet Office","West Yorkshire","SCS level","SCS level","30","30","77090","70000"
"In post","2021","Cabinet Office","West Yorkshire","SEO/HEO","HEO","65","65","30850","32000"
"In post","2021","Cabinet Office","West Yorkshire","SEO/HEO","SEO","25","20","39050","38890"
"In post","2021","Chancellor's other departments","Eastern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Inner London - West","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Inner London - West","AA/AO","AO","15","15","23140","23030"
"In post","2021","Chancellor's other departments","Inner London - West","EO","EO","35","35","30060","29620"
"In post","2021","Chancellor's other departments","Inner London - West","G6/G7","G6","105","95","89810","82800"
"In post","2021","Chancellor's other departments","Inner London - West","G6/G7","G7","60","60","55840","56480"
"In post","2021","Chancellor's other departments","Inner London - West","SCS level","SCS level","15","15","118000","110000"
"In post","2021","Chancellor's other departments","Inner London - West","SEO/HEO","HEO","60","60","36580","36470"
"In post","2021","Chancellor's other departments","Inner London - West","SEO/HEO","SEO","60","60","46640","45880"
"In post","2021","Chancellor's other departments","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","West Central Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","EO","EO","10","10","25970","26470"
"In post","2021","Charity Commission","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","SEO/HEO","HEO","20","15","30450","29550"
"In post","2021","Charity Commission","Dorset and Somerset","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Charity Commission","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","East Wales","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Charity Commission","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","EO","EO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","G6/G7","G6","10","10","63780","62480"
"In post","2021","Charity Commission","Inner London - West","G6/G7","G7","15","15","50040","51070"
"In post","2021","Charity Commission","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","SEO/HEO","HEO","20","20","29160","29160"
"In post","2021","Charity Commission","Inner London - West","SEO/HEO","SEO","20","20","38850","37910"
"In post","2021","Charity Commission","Merseyside","AA/AO","AO","10","10","20170","20080"
"In post","2021","Charity Commission","Merseyside","EO","EO","90","85","24640","24440"
