"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","180","175","39590","33510"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Inner London - West","London","185","185","42550","38540"
"In post","2021","Asian","Department for International Trade","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Inner London - West","London","275","270","45190","42680"
"In post","2021","Asian","Department for Transport (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","210","190","27760","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","205","180","27690","28920"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","150","130","24940","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","10","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","50","45","26450","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","40","35","25760","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","45","40","24070","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Essex","Outside London","80","75","28750","29290"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","55","26730","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","415","380","26770","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","40","35","25750","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","90","80","24720","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Inner London - East","London","645","580","29660","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Inner London - West","London","400","380","36240","31740"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Kent","Outside London","65","60","29720","29290"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","510","455","24790","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","445","390","24400","25860"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","25","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","Outside London","115","105","29320","26120"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","590","525","29690","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outer London - South","London","110","100","30260","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","695","630","30730","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","65","65","26190","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","90","80","29350","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","95","85","28060","28310"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","30","30","23800","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","135","120","27810","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","45","40","24000","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","1145","1030","25420","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","660","595","26500","27570"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
