"Status","Year","Age","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","East Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - West","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Inner London - West","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Lancashire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Merseyside","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
