"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Lewisham and Southwark","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","AA/AO","AO","Heterosexual / straight","35","[c]","21150","21010"
"Leaver Dept.","2021","Liverpool","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","EO","EO","Heterosexual / straight","55","[c]","24910","24890"
"Leaver Dept.","2021","Liverpool","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","AA/AO","AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","EO","EO","Heterosexual / straight","35","[c]","26360","27570"
"Leaver Dept.","2021","Manchester","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","AA/AO","AO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","AA/AO","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
