"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Scotland","Glasgow City","15","15","64460","67610"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Scotland","South Lanarkshire","20","20","65780","62130"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","Berkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","Buckinghamshire CC","10","10","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","Central Hampshire","30","25","68020","67960"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","Portsmouth","15","15","67990","64500"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","85380","82000"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","South West (England)","Wiltshire","50","50","69720","63870"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","15","15","62420","54700"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Wales","Monmouthshire and Newport","15","15","55810","51670"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","Birmingham","15","15","89790","74000"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","Coventry","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","Telford and Wrekin","10","10","70410","54400"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Leeds","65","60","67060","64500"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Sheffield","40","40","61060","50760"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","East of England","Suffolk","10","10","42600","40320"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","North West (England)","Sefton","5","5","[c]","[c]"
"In post","2021","Commercial","Companies House","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","London","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","East of England","Norwich and East Norfolk","85","85","34770","34800"
"In post","2021","Commercial","Crown Commercial Service","London","Tower Hamlets","20","20","47540","40730"
"In post","2021","Commercial","Crown Commercial Service","North West (England)","Liverpool","185","180","33650","34800"
"In post","2021","Commercial","Crown Commercial Service","Wales","Monmouthshire and Newport","65","65","31160","28540"
"In post","2021","Commercial","Crown Commercial Service","West Midlands (England)","Birmingham","10","10","29680","31560"
"In post","2021","Commercial","Crown Commercial Service","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","London","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Yorkshire and The Humber","York","10","10","41500","38180"
"In post","2021","Commercial","Debt Management Office","London","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","25","25","32200","30040"
"In post","2021","Commercial","Defence Electronics and Components Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Scotland","Clackmannanshire and Fife","10","10","44010","42060"
"In post","2021","Commercial","Defence Equipment and Support","Scotland","Glasgow City","35","35","36110","33000"
"In post","2021","Commercial","Defence Equipment and Support","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","225","220","45770","41790"
"In post","2021","Commercial","Defence Equipment and Support","South West (England)","Somerset","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","30","25","31910","28650"
"In post","2021","Commercial","Defence Science and Technology Laboratory","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","South West (England)","Wiltshire","40","35","34930","37320"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","15","15","46040","45210"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","London","Westminster","25","25","53430","51730"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","10","10","48620","49860"
"In post","2021","Commercial","Department for Education (excl. agencies)","London","Westminster","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","North East (England)","Darlington","20","20","43810","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","North West (England)","Manchester","60","60","38230","36780"
"In post","2021","Commercial","Department for Education (excl. agencies)","West Midlands (England)","Coventry","25","20","38310","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","55","50","38610","38000"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","15","15","38980","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","20","20","39850","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","10","10","35920","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","15","15","34680","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","25","25","40970","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","10","10","43390","38370"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","15","15","37370","37240"
"In post","2021","Commercial","Department for International Trade","London","Westminster","25","25","37120","38160"
"In post","2021","Commercial","Department for Transport (excl. agencies)","London","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","Westminster","105","105","55070","53360"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Leeds","85","80","41890","36820"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Wales","Swansea","155","140","32760","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","15","10","32590","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","20","20","37310","35200"
