"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Lancashire","East Lancashire","Outside London","350","310","25910","27570"
"In post","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","Outside London","720","670","29190","26780"
"In post","2021","Declared non-disabled","Lancashire","Mid Lancashire","Outside London","3600","3235","28100","25560"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","1750","1575","27460","27130"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","1380","1290","29250","26810"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","350","310","25790","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","755","690","27220","25130"
"In post","2021","Declared non-disabled","Lincolnshire","Lincolnshire","Outside London","1970","1860","28080","26750"
"In post","2021","Declared non-disabled","Merseyside","East Merseyside","Outside London","770","685","27550","27570"
"In post","2021","Declared non-disabled","Merseyside","Liverpool","Outside London","7230","6675","28680","25040"
"In post","2021","Declared non-disabled","Merseyside","Sefton","Outside London","3980","3630","29980","27280"
"In post","2021","Declared non-disabled","Merseyside","Wirral","Outside London","1455","1255","26390","27130"
"In post","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","1050","990","38600","31060"
"In post","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","Outside London","1380","1310","29670","27570"
"In post","2021","Declared non-disabled","North Yorkshire","York","Outside London","1950","1850","37290","32370"
"In post","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","135","130","25420","20310"
"In post","2021","Declared non-disabled","Northern Ireland","Ards and North Down","Outside London","135","130","27100","21590"
"In post","2021","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland","Belfast","Outside London","1650","1535","29760","25560"
"In post","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Outside London","50","50","20840","20310"
"In post","2021","Declared non-disabled","Northern Ireland","Derry City and Strabane","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland","Fermanagh and Omagh","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","275","265","27700","24890"
"In post","2021","Declared non-disabled","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland","Newry, Mourne and Down","Outside London","40","40","21370","20310"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","Northumberland","Outside London","295","265","28390","27570"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","Sunderland","Outside London","2860","2420","25360","21440"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","Tyneside","Outside London","10805","9835","29960","26620"
"In post","2021","Declared non-disabled","Outer London - East and North East","Barking & Dagenham and Havering","London","435","400","30540","31060"
"In post","2021","Declared non-disabled","Outer London - East and North East","Bexley and Greenwich","London","1145","1090","32200","31060"
"In post","2021","Declared non-disabled","Outer London - East and North East","Enfield","London","270","250","30110","31060"
"In post","2021","Declared non-disabled","Outer London - East and North East","Redbridge and Waltham Forest","London","765","690","29290","31060"
"In post","2021","Declared non-disabled","Outer London - South","Bromley","London","340","310","29090","31060"
"In post","2021","Declared non-disabled","Outer London - South","Croydon","London","6915","6560","38780","35070"
"In post","2021","Declared non-disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","London","445","420","30850","31060"
"In post","2021","Declared non-disabled","Outer London - West and North West","Barnet","London","1085","1025","36960","32330"
"In post","2021","Declared non-disabled","Outer London - West and North West","Brent","London","440","405","31350","31060"
"In post","2021","Declared non-disabled","Outer London - West and North West","Ealing","London","360","340","31330","31060"
"In post","2021","Declared non-disabled","Outer London - West and North West","Harrow and Hillingdon","London","2620","2365","31250","29380"
"In post","2021","Declared non-disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","London","1985","1880","32570","31060"
"In post","2021","Declared non-disabled","Overseas","Overseas","Overseas","2570","2560","49430","47490"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Shropshire CC","Outside London","840","805","29010","27570"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Staffordshire CC","Outside London","2725","2565","30040","27570"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","860","765","25280","21930"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Telford and Wrekin","Outside London","1195","1105","33840","28130"
"In post","2021","Declared non-disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","2140","1890","27150","27370"
"In post","2021","Declared non-disabled","South Yorkshire","Sheffield","Outside London","5135","4720","33370","29360"
"In post","2021","Declared non-disabled","Southern Scotland","Dumfries and Galloway","Outside London","315","295","29530","27570"
"In post","2021","Declared non-disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","710","640","26830","26600"
"In post","2021","Declared non-disabled","Southern Scotland","Scottish Borders","Outside London","265","245","30400","27570"
"In post","2021","Declared non-disabled","Southern Scotland","South Ayrshire","Outside London","210","190","28660","27570"
"In post","2021","Declared non-disabled","Southern Scotland","South Lanarkshire","Outside London","1975","1770","31810","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","Outside London","455","410","31130","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","East Surrey","Outside London","625","590","34330","33590"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","Outside London","1470","1320","26980","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","West Surrey","Outside London","1505","1415","33260","29750"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","Outside London","940","830","29870","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","Outside London","840","760","30220","27570"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Darlington","Outside London","695","660","35870","32300"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Durham CC","Outside London","3785","3385","27370","25560"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","1075","975","27070","27380"
"In post","2021","Declared non-disabled","Tees Valley and Durham","South Teesside","Outside London","800","720","26740","25670"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","1015","950","32960","27570"
"In post","2021","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","1405","1330","30330","27570"
"In post","2021","Declared non-disabled","West Central Scotland","Glasgow City","Outside London","7240","6740","31690","27570"
"In post","2021","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","600","545","29250","27570"
"In post","2021","Declared non-disabled","West Central Scotland","North Lanarkshire","Outside London","1680","1460","25950","21440"
"In post","2021","Declared non-disabled","West Midlands","Birmingham","Outside London","7395","6855","31560","27570"
"In post","2021","Declared non-disabled","West Midlands","Coventry","Outside London","1755","1660","37320","33030"
"In post","2021","Declared non-disabled","West Midlands","Dudley","Outside London","855","730","25130","26120"
"In post","2021","Declared non-disabled","West Midlands","Sandwell","Outside London","335","305","27180","27570"
"In post","2021","Declared non-disabled","West Midlands","Solihull","Outside London","870","805","28790","26160"
"In post","2021","Declared non-disabled","West Midlands","Walsall","Outside London","470","410","25020","25600"
"In post","2021","Declared non-disabled","West Midlands","Wolverhampton","Outside London","645","560","24950","25620"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","510","450","26590","27570"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Central Valleys","Outside London","1365","1265","35080","28850"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Conwy and Denbighshire","Outside London","550","515","35610","33300"
