"Status","Year","Disability","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Eastern Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Essex","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Essex","EO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Essex","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","35","23840","21590"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","100","95","27400","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","115","110","35620","33350"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester","EO","70","65","27450","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","EO","40","40","27930","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","EO","35","35","28170","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Highlands and Islands","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Inner London - East","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Kent","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Kent","EO","70","65","31880","30280"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Kent","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lancashire","AA/AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lancashire","EO","40","35","29080","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","EO","45","40","28360","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lincolnshire","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lincolnshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Merseyside","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Merseyside","EO","55","50","27830","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North Yorkshire","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","AA/AO","100","85","22000","21590"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","EO","55","50","27210","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","SEO/HEO","40","40","34750","33090"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - East and North East","EO","60","55","31400","30780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - East and North East","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - South","EO","35","35","31120","30780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - South","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - West and North West","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - West and North West","EO","60","60","31670","30780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Outer London - West and North West","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","AA/AO","45","40","24540","24260"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","EO","70","65","29350","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Yorkshire","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Yorkshire","EO","35","35","28090","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Southern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Southern Scotland","EO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","AA/AO","30","30","26550","26580"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","EO","65","60","29470","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Tees Valley and Durham","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Tees Valley and Durham","EO","30","25","27470","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Central Scotland","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Central Scotland","EO","40","35","27680","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Central Scotland","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands","EO","70","65","27680","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Wales and The Valleys","AA/AO","95","85","22320","21590"
