"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","50","[c]","32620","38120"
"Leaver CS","2021","Security","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Riding of Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Essex Haven Gateway","Outside London","10","[c]","38110","39070"
"Leaver CS","2021","Security","Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Milton Keynes","Outside London","25","[c]","33770","30630"
"Leaver CS","2021","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North and West Norfolk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Yorkshire CC","Outside London","10","[c]","34310","38120"
"Leaver CS","2021","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Plymouth","Outside London","25","[c]","27210","21650"
"Leaver CS","2021","Security","Portsmouth","Outside London","30","[c]","28020","26860"
"Leaver CS","2021","Security","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Suffolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","15","[c]","27790","23850"
"Leaver CS","2021","Security","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Westminster","London","25","[c]","36580","30090"
"Leaver CS","2021","Security","Wiltshire","Outside London","15","[c]","31470","37720"
"Leaver CS","2021","Security","York","Outside London","20","[c]","25700","20860"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","Outside London","95","[c]","33500","27570"
"Leaver CS","2021","Unknown","Angus and Dundee City","Outside London","85","[c]","25840","21010"
"Leaver CS","2021","Unknown","Antrim and Newtownabbey","Outside London","10","[c]","27160","22990"
"Leaver CS","2021","Unknown","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","London","25","[c]","30340","31060"
"Leaver CS","2021","Unknown","Barnet","London","30","[c]","35730","31060"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Outside London","70","[c]","24330","25490"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","[c]","34890","30640"
"Leaver CS","2021","Unknown","Bedford","Outside London","15","[c]","25640","25650"
"Leaver CS","2021","Unknown","Belfast","Outside London","110","[c]","23500","21430"
"Leaver CS","2021","Unknown","Berkshire","Outside London","55","[c]","26460","28570"
"Leaver CS","2021","Unknown","Bexley and Greenwich","London","30","[c]","30780","31060"
"Leaver CS","2021","Unknown","Birmingham","Outside London","160","[c]","27570","27570"
"Leaver CS","2021","Unknown","Blackburn with Darwen","Outside London","10","[c]","24150","24290"
"Leaver CS","2021","Unknown","Blackpool","Outside London","250","[c]","26090","21010"
"Leaver CS","2021","Unknown","Bournemouth and Poole","Outside London","20","[c]","25230","26840"
"Leaver CS","2021","Unknown","Bradford","Outside London","175","[c]","23750","21010"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","London","15","[c]","28970","31060"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","Outside London","25","[c]","24630","21010"
"Leaver CS","2021","Unknown","Brighton and Hove","Outside London","10","[c]","26130","27850"
"Leaver CS","2021","Unknown","Bristol, City of","Outside London","110","[c]","28030","27570"
"Leaver CS","2021","Unknown","Bromley","London","20","[c]","29120","30330"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Outside London","60","[c]","29830","29930"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Outside London","35","[c]","26410","27570"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Outside London","45","[c]","30410","27570"
"Leaver CS","2021","Unknown","Camden and City of London","London","270","[c]","32500","31060"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","405","[c]","37350","27860"
"Leaver CS","2021","Unknown","Central Bedfordshire","Outside London","10","[c]","25340","26670"
"Leaver CS","2021","Unknown","Central Hampshire","Outside London","70","[c]","27360","26450"
"Leaver CS","2021","Unknown","Central Valleys","Outside London","35","[c]","34910","27570"
"Leaver CS","2021","Unknown","Cheshire East","Outside London","10","[c]","26040","27570"
"Leaver CS","2021","Unknown","Cheshire West and Chester","Outside London","10","[c]","22640","21010"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","Outside London","415","[c]","40700","34830"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Outside London","25","[c]","25800","23780"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Outside London","20","[c]","33440","32680"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","65","[c]","25210","21130"
"Leaver CS","2021","Unknown","Coventry","Outside London","165","[c]","35920","29910"
"Leaver CS","2021","Unknown","Croydon","London","300","[c]","36170","29370"
"Leaver CS","2021","Unknown","Darlington","Outside London","25","[c]","37940","36960"
"Leaver CS","2021","Unknown","Derby","Outside London","35","[c]","22990","21010"
"Leaver CS","2021","Unknown","Derry City and Strabane","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Outside London","275","[c]","23030","21010"
"Leaver CS","2021","Unknown","Dorset CC","Outside London","30","[c]","31320","31290"
"Leaver CS","2021","Unknown","Dudley","Outside London","115","[c]","23970","21010"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Outside London","110","[c]","22950","21010"
"Leaver CS","2021","Unknown","Ealing","London","100","[c]","30410","31060"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","30","[c]","24740","22230"
"Leaver CS","2021","Unknown","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","Outside London","20","[c]","23710","21010"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","40","[c]","33540","27570"
"Leaver CS","2021","Unknown","East Kent","Outside London","120","[c]","26260","24880"
"Leaver CS","2021","Unknown","East Lancashire","Outside London","20","[c]","24470","27340"
"Leaver CS","2021","Unknown","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","Outside London","25","[c]","23860","21010"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","Outside London","40","[c]","26770","26930"
"Leaver CS","2021","Unknown","East Surrey","Outside London","10","[c]","29860","28930"
"Leaver CS","2021","Unknown","East Sussex CC","Outside London","65","[c]","25750","21010"
"Leaver CS","2021","Unknown","Enfield","London","15","[c]","28010","27720"
"Leaver CS","2021","Unknown","Essex Haven Gateway","Outside London","25","[c]","29330","27320"
"Leaver CS","2021","Unknown","Essex Thames Gateway","Outside London","40","[c]","26470","24180"
"Leaver CS","2021","Unknown","Falkirk","Outside London","35","[c]","25560","21010"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Outside London","210","[c]","23240","21010"
"Leaver CS","2021","Unknown","Glasgow City","Outside London","285","[c]","31270","26120"
"Leaver CS","2021","Unknown","Gloucestershire","Outside London","30","[c]","26660","27570"
"Leaver CS","2021","Unknown","Greater Manchester North East","Outside London","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","Greater Manchester North West","Outside London","75","[c]","23320","21010"
"Leaver CS","2021","Unknown","Greater Manchester South East","Outside London","65","[c]","25120","21010"
"Leaver CS","2021","Unknown","Greater Manchester South West","Outside London","180","[c]","26000","24110"
"Leaver CS","2021","Unknown","Gwent Valleys","Outside London","30","[c]","30100","27570"
"Leaver CS","2021","Unknown","Gwynedd","Outside London","25","[c]","23040","21010"
"Leaver CS","2021","Unknown","Hackney and Newham","London","70","[c]","28270","29510"
"Leaver CS","2021","Unknown","Haringey and Islington","London","20","[c]","28140","31060"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","London","100","[c]","30850","30410"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","195","[c]","23640","21010"
"Leaver CS","2021","Unknown","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","Outside London","15","[c]","24830","23520"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","150","[c]","31790","29290"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","London","50","[c]","29410","29080"
"Leaver CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","15","[c]","24080","22860"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","30","[c]","29020","21580"
"Leaver CS","2021","Unknown","Isle of Anglesey","Outside London","40","[c]","30140","30690"
"Leaver CS","2021","Unknown","Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","33930","31060"
"Leaver CS","2021","Unknown","Kent Thames Gateway","Outside London","10","[c]","26880","24180"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","130","[c]","24820","26920"
"Leaver CS","2021","Unknown","Lambeth","London","30","[c]","29250","28670"
"Leaver CS","2021","Unknown","Lancaster and Wyre","Outside London","30","[c]","29440","26220"
"Leaver CS","2021","Unknown","Leeds","Outside London","360","[c]","32220","27570"
"Leaver CS","2021","Unknown","Leicester","Outside London","85","[c]","24700","21010"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","40","[c]","28110","26970"
"Leaver CS","2021","Unknown","Lewisham and Southwark","London","40","[c]","29270","31060"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","190","[c]","29080","29930"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","250","[c]","24350","24110"
"Leaver CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","Outside London","95","[c]","24490","25310"
"Leaver CS","2021","Unknown","Manchester","Outside London","195","[c]","34590","29910"
"Leaver CS","2021","Unknown","Medway","Outside London","20","[c]","30610","28350"
"Leaver CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","London","15","[c]","30040","31060"
"Leaver CS","2021","Unknown","Mid Kent","Outside London","100","[c]","32320","29290"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","150","[c]","23370","21010"
"Leaver CS","2021","Unknown","Milton Keynes","Outside London","35","[c]","23330","21010"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","Outside London","35","[c]","26110","21430"
"Leaver CS","2021","Unknown","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","100","[c]","25680","26820"
