"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","Outside London","SEO","10","[c]","38530","39000"
"New entrant CS","2021","Finance","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Welsh Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","AO","40","[c]","21050","21050"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","EO","10","[c]","22680","22430"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","London","EO","20","[c]","27150","27500"
"New entrant CS","2021","Human Resources","Cabinet Office","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","London","HEO","20","[c]","32080","34550"
"New entrant CS","2021","Human Resources","Cabinet Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","AO","15","[c]","20800","20800"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","EO","10","[c]","23850","23850"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","EO","15","[c]","25000","25000"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","EO","35","[c]","27010","27270"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","HEO","15","[c]","32330","32790"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
