"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Defence","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","SEO","Female","85","[c]","41170","41090"
"Leaver Dept.","2021","Ministry of Defence","SEO","Male","110","[c]","40460","40580"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Male","30","[c]","27240","27310"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G7","Female","50","[c]","51780","51580"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G7","Male","35","[c]","51990","51580"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","HEO","Female","55","[c]","32660","32560"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","HEO","Male","70","[c]","32930","32970"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO","Female","30","[c]","40600","39600"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AO","Female","245","[c]","20240","19930"
"Leaver Dept.","2021","Ministry of Justice","AO","Male","170","[c]","20400","19930"
"Leaver Dept.","2021","Ministry of Justice","EO","Female","150","[c]","24300","22840"
"Leaver Dept.","2021","Ministry of Justice","EO","Male","90","[c]","24080","22570"
"Leaver Dept.","2021","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G7","Female","60","[c]","57560","57710"
"Leaver Dept.","2021","Ministry of Justice","G7","Male","55","[c]","58550","58130"
"Leaver Dept.","2021","Ministry of Justice","HEO","Female","125","[c]","30090","30850"
"Leaver Dept.","2021","Ministry of Justice","HEO","Male","75","[c]","31170","30850"
"Leaver Dept.","2021","Ministry of Justice","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO","Female","120","[c]","39480","36800"
"Leaver Dept.","2021","Ministry of Justice","SEO","Male","65","[c]","40640","40380"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G7","Female","[c]","[c]","[c]","[c]"
