"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","Merseyside","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northumberland and Tyne and Wear","Heterosexual / straight","35","35","20880","21010"
"In post","2021","16-19","Declared non-disabled","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - East and North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - West and North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Shropshire and Staffordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Southern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Surrey, East and West Sussex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Central Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
