"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","31370","29760"
"In post","2021","20-29","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","26640","20800"
"In post","2021","20-29","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","10","10","26560","24950"
"In post","2021","20-29","Digital, Data and Technology","East of England","East Anglia","20","20","26430","25790"
"In post","2021","20-29","Digital, Data and Technology","East of England","Essex","15","15","30350","31810"
"In post","2021","20-29","Digital, Data and Technology","London","Inner London - East","120","115","37310","33610"
"In post","2021","20-29","Digital, Data and Technology","London","Inner London - West","290","290","39320","37000"
"In post","2021","20-29","Digital, Data and Technology","London","Outer London - South","95","95","40360","39730"
"In post","2021","20-29","Digital, Data and Technology","London","Outer London - West and North West","30","30","32710","35070"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","Northumberland and Tyne and Wear","80","80","31660","31810"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Cheshire","15","15","35150","36520"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Greater Manchester","95","95","33110","31810"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Merseyside","30","30","30490","31660"
"In post","2021","20-29","Digital, Data and Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","Eastern Scotland","30","30","31040","30080"
"In post","2021","20-29","Digital, Data and Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","Southern Scotland","40","40","33440","33930"
"In post","2021","20-29","Digital, Data and Technology","Scotland","West Central Scotland","20","20","33300","31810"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","31730","29770"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","55","55","30210","29540"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","30","30","28110","25560"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","Devon","135","135","29190","27130"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","Dorset and Somerset","30","30","33900","33290"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","165","160","31520","29360"
"In post","2021","20-29","Digital, Data and Technology","Wales","East Wales","170","170","29790","29540"
"In post","2021","20-29","Digital, Data and Technology","Wales","West Wales and The Valleys","125","125","30010","26470"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","35","30","29980","31810"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","West Midlands","105","105","33660","31810"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","60","60","35550","33100"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","40","40","30160","28970"
"In post","2021","20-29","Economics","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","London","Inner London - East","80","80","38040","33930"
"In post","2021","20-29","Economics","London","Inner London - West","920","915","38220","34330"
"In post","2021","20-29","Economics","London","Outer London - South","20","20","39530","35050"
"In post","2021","20-29","Economics","North West (England)","Greater Manchester","15","15","32500","31810"
"In post","2021","20-29","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Economics","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","38220","38790"
"In post","2021","20-29","Economics","Wales","East Wales","80","80","29240","29540"
"In post","2021","20-29","Economics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","West Yorkshire","20","20","34760","34810"
"In post","2021","20-29","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","27450","25920"
"In post","2021","20-29","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East of England","Bedfordshire and Hertfordshire","15","15","37790","37320"
"In post","2021","20-29","Finance","East of England","East Anglia","10","10","[c]","[c]"
"In post","2021","20-29","Finance","East of England","Essex","20","20","27370","25560"
"In post","2021","20-29","Finance","London","Inner London - East","25","25","42180","37660"
"In post","2021","20-29","Finance","London","Inner London - West","360","360","39610","36160"
"In post","2021","20-29","Finance","London","Outer London - South","15","15","38190","35070"
"In post","2021","20-29","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","North East (England)","Northumberland and Tyne and Wear","20","20","35100","34150"
"In post","2021","20-29","Finance","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2021","20-29","Finance","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2021","20-29","Finance","North West (England)","Greater Manchester","45","45","32470","29860"
"In post","2021","20-29","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Scotland","Eastern Scotland","20","20","27790","24450"
"In post","2021","20-29","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Scotland","Southern Scotland","15","15","32130","33930"
"In post","2021","20-29","Finance","Scotland","West Central Scotland","60","50","21790","20140"
"In post","2021","20-29","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","30040","28130"
"In post","2021","20-29","Finance","South East (England)","Hampshire and Isle of Wight","40","40","28840","26670"
"In post","2021","20-29","Finance","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","20-29","Finance","South West (England)","Devon","10","10","[c]","[c]"
"In post","2021","20-29","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","230","230","27980","26350"
"In post","2021","20-29","Finance","Wales","East Wales","35","30","27870","24500"
"In post","2021","20-29","Finance","Wales","West Wales and The Valleys","25","25","28850","27770"
"In post","2021","20-29","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","West Midlands (England)","Shropshire and Staffordshire","15","15","28460","26780"
"In post","2021","20-29","Finance","West Midlands (England)","West Midlands","55","55","30330","29360"
"In post","2021","20-29","Finance","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Yorkshire and The Humber","South Yorkshire","25","25","35560","30250"
"In post","2021","20-29","Finance","Yorkshire and The Humber","West Yorkshire","60","60","30340","28970"
"In post","2021","20-29","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","31270","29550"
"In post","2021","20-29","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","East of England","East Anglia","15","15","28680","20610"
"In post","2021","20-29","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","London","Inner London - East","55","50","34270","32330"
"In post","2021","20-29","Human Resources","London","Inner London - West","365","360","36590","32790"
"In post","2021","20-29","Human Resources","London","Outer London - South","25","25","40720","35060"
"In post","2021","20-29","Human Resources","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","20-29","Human Resources","North East (England)","Northumberland and Tyne and Wear","10","10","33900","31900"
"In post","2021","20-29","Human Resources","North East (England)","Tees Valley and Durham","10","10","26190","25000"
"In post","2021","20-29","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","North West (England)","Greater Manchester","70","70","26960","25560"
"In post","2021","20-29","Human Resources","North West (England)","Lancashire","20","20","22570","20970"
"In post","2021","20-29","Human Resources","North West (England)","Merseyside","45","45","27650","26000"
"In post","2021","20-29","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Scotland","Eastern Scotland","30","30","26290","24930"
"In post","2021","20-29","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Scotland","West Central Scotland","30","25","24490","20920"
"In post","2021","20-29","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","29210","24110"
"In post","2021","20-29","Human Resources","South East (England)","Hampshire and Isle of Wight","25","25","27510","26670"
"In post","2021","20-29","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","South West (England)","Devon","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","115","110","24940","21520"
"In post","2021","20-29","Human Resources","Wales","East Wales","85","85","26520","24500"
"In post","2021","20-29","Human Resources","Wales","West Wales and The Valleys","20","20","27290","28850"
