"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","West Midlands","45","40","27700","27470"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","Inner London - East","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","Inner London - West","15","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","East of England","East Anglia","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","Inner London - East","25","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","Inner London - West","100","95","43520","37860"
"In post","2021","Undeclared","Mixed","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","Outer London - South","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","Outer London - West and North West","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","North West (England)","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","North West (England)","Lancashire","10","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","North West (England)","Merseyside","15","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","South East (England)","Kent","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Wales","East Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Wales","West Wales and The Valleys","10","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","Inner London - East","20","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","Inner London - West","45","45","48770","48680"
"In post","2021","Undeclared","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
