"Status","Year","Age","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Westminster","G6/G7","20","[c]","57730","56000"
"New entrant CS","2021","50-59","Digital, Data & Technology","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Westminster","SEO/HEO","15","[c]","39370","40650"
"New entrant CS","2021","50-59","Digital, Data & Technology","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","York","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester South East","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Westminster","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Birmingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","City of Edinburgh","AA/AO","10","[c]","20580","20070"
"New entrant CS","2021","50-59","Legal","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leeds","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Westminster","G6/G7","30","[c]","56230","55000"
"New entrant CS","2021","50-59","Legal","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnet","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnet","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnet","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnet","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnsley, Doncaster and Rotherham","AA/AO","15","[c]","20990","20600"
"New entrant CS","2021","50-59","No function","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bedford","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Belfast","AA/AO","15","[c]","20140","20140"
"New entrant CS","2021","50-59","No function","Belfast","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Berkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Berkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Berkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bexley and Greenwich","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Birmingham","AA/AO","25","[c]","20070","20140"
"New entrant CS","2021","50-59","No function","Birmingham","EO","15","[c]","28190","25560"
"New entrant CS","2021","50-59","No function","Birmingham","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Birmingham","SEO/HEO","25","[c]","36330","35610"
"New entrant CS","2021","50-59","No function","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Breckland and South Norfolk","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Brent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bristol, City of","AA/AO","15","[c]","19970","20600"
"New entrant CS","2021","50-59","No function","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bristol, City of","G6/G7","10","[c]","55060","57110"
"New entrant CS","2021","50-59","No function","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bristol, City of","SEO/HEO","20","[c]","34240","33290"
"New entrant CS","2021","50-59","No function","Bromley","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","AA/AO","15","[c]","21610","20600"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Camden and City of London","AA/AO","20","[c]","22210","22680"
"New entrant CS","2021","50-59","No function","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cardiff and Vale of Glamorgan","AA/AO","35","[c]","20600","20140"
"New entrant CS","2021","50-59","No function","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cardiff and Vale of Glamorgan","SEO/HEO","10","[c]","[c]","[c]"
