"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Herefordshire, County of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","AO","45","[c]","24090","24180"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","EO","45","[c]","29970","29290"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","London","EO","25","[c]","29680","29490"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Anglesey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Anglesey","Outside London","EO","35","[c]","30850","30690"
"Leaver CS","2021","Unknown","Isle of Anglesey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","EO","15","[c]","31080","31060"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent Thames Gateway","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","EO","40","[c]","27260","27570"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lambeth","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lambeth","London","EO","20","[c]","29570","30680"
"Leaver CS","2021","Unknown","Lambeth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancaster and Wyre","Outside London","AO","15","[c]","21210","21010"
"Leaver CS","2021","Unknown","Lancaster and Wyre","Outside London","EO","10","[c]","27900","27570"
"Leaver CS","2021","Unknown","Lancaster and Wyre","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","Outside London","AO","90","[c]","20980","21010"
"Leaver CS","2021","Unknown","Leeds","Outside London","EO","125","[c]","26890","27570"
"Leaver CS","2021","Unknown","Leeds","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","Outside London","G7","35","[c]","52070","52160"
"Leaver CS","2021","Unknown","Leeds","Outside London","HEO","55","[c]","32410","31990"
"Leaver CS","2021","Unknown","Leeds","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","Outside London","SEO","30","[c]","38890","39060"
"Leaver CS","2021","Unknown","Leeds","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicester","Outside London","AO","50","[c]","20690","21010"
"Leaver CS","2021","Unknown","Leicester","Outside London","EO","25","[c]","27500","27570"
"Leaver CS","2021","Unknown","Leicester","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","AO","15","[c]","20490","20500"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","EO","10","[c]","28000","27420"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lewisham and Southwark","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lewisham and Southwark","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lewisham and Southwark","London","EO","25","[c]","30710","31060"
"Leaver CS","2021","Unknown","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","AO","50","[c]","21030","21010"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","EO","85","[c]","29930","29930"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","HEO","20","[c]","33480","33300"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","AO","115","[c]","21220","21010"
"Leaver CS","2021","Unknown","Liverpool","Outside London","EO","85","[c]","25250","24890"
"Leaver CS","2021","Unknown","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","HEO","20","[c]","32030","32090"
"Leaver CS","2021","Unknown","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","Outside London","EO","40","[c]","25900","26410"
"Leaver CS","2021","Unknown","Luton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","Outside London","AO","45","[c]","20700","21010"
"Leaver CS","2021","Unknown","Manchester","Outside London","EO","55","[c]","26980","27570"
"Leaver CS","2021","Unknown","Manchester","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","Outside London","G7","20","[c]","53370","53000"
"Leaver CS","2021","Unknown","Manchester","Outside London","HEO","35","[c]","31430","31140"
"Leaver CS","2021","Unknown","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","Outside London","SEO","25","[c]","37590","36780"
"Leaver CS","2021","Unknown","Medway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","London","EO","10","[c]","30930","31060"
"Leaver CS","2021","Unknown","Mid Kent","Outside London","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","AO","105","[c]","20680","21010"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","EO","25","[c]","27190","27570"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","Outside London","AO","25","[c]","20820","21010"
"Leaver CS","2021","Unknown","Milton Keynes","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","Outside London","AO","25","[c]","21350","21430"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","Outside London","EO","10","[c]","27570","27570"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Na h-Eileanan Siar","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Newry, Mourne and Down","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","AO","55","[c]","20970","21010"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","EO","20","[c]","27190","27120"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and West Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and West Norfolk","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","AO","15","[c]","21440","21130"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","EO","10","[c]","27420","27150"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","AO","45","[c]","20430","20760"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","EO","20","[c]","27330","27570"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","Outside London","AO","15","[c]","20480","20500"
"Leaver CS","2021","Unknown","North Northamptonshire","Outside London","EO","10","[c]","27060","27570"
"Leaver CS","2021","Unknown","North Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","AA","15","[c]","18840","18780"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","AO","20","[c]","21370","21130"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","EO","15","[c]","27740","27570"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","HEO","10","[c]","34900","33940"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
