"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Digital, Data & Technology","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","AA/AO","Female","105","[c]","19770","19630"
"New entrant CS","2021","60-64","No function","AA/AO","Male","105","[c]","20810","20600"
"New entrant CS","2021","60-64","No function","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","SEO/HEO","Female","60","[c]","34450","32790"
"New entrant CS","2021","60-64","No function","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Female","150","[c]","21380","21010"
"New entrant CS","2021","60-64","Unknown","AA/AO","Male","145","[c]","21310","21010"
"New entrant CS","2021","60-64","Unknown","EO","Female","190","[c]","28180","27570"
"New entrant CS","2021","60-64","Unknown","EO","Male","165","[c]","28250","27570"
"New entrant CS","2021","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
