"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","G6/G7","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","AA/AO","Female","55","50","21400","21950"
"In post","2021","Attorney General's Departments","Nottingham","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","EO","Female","40","35","27000","27350"
"In post","2021","Attorney General's Departments","Nottingham","EO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","G6/G7","Female","60","55","55020","55610"
"In post","2021","Attorney General's Departments","Nottingham","G6/G7","Male","40","35","53180","51160"
"In post","2021","Attorney General's Departments","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","EO","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","EO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","EO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","G6/G7","Female","45","45","59450","56560"
"In post","2021","Attorney General's Departments","South Hampshire","G6/G7","Male","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","EO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","EO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","EO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","EO","Female","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","G6/G7","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","AA/AO","Female","50","40","21810","21950"
"In post","2021","Attorney General's Departments","Tyneside","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","EO","Female","35","30","27520","28430"
"In post","2021","Attorney General's Departments","Tyneside","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","G6/G7","Female","55","50","54250","54200"
"In post","2021","Attorney General's Departments","Tyneside","G6/G7","Male","40","40","55790","55610"
"In post","2021","Attorney General's Departments","Tyneside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","EO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","EO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","EO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","G6/G7","Male","5","5","[c]","[c]"
