"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Ministry of Justice","AA/AO","50","50","21340","20600"
"In post","2021","16-19","Unknown","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","AA/AO","40","40","20880","20810"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Attorney General's Departments","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","White","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for Business, Energy and Industrial Strategy","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","White","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2021","16-19","White","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for Education","EO","5","5","[c]","[c]"
"In post","2021","16-19","White","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for Environment, Food and Rural Affairs","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","White","Department for Environment, Food and Rural Affairs","EO","15","15","[c]","[c]"
"In post","2021","16-19","White","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for Transport","AA/AO","20","15","[c]","[c]"
"In post","2021","16-19","White","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Department for Work and Pensions","AA/AO","130","130","21100","21010"
"In post","2021","16-19","White","Department for Work and Pensions","EO","25","25","[c]","[c]"
"In post","2021","16-19","White","Department of Health and Social Care","AA/AO","15","15","[c]","[c]"
"In post","2021","16-19","White","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Foreign, Commonwealth and Development Office","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","White","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","White","HM Land Registry","AA/AO","10","10","[c]","[c]"
"In post","2021","16-19","White","HM Revenue and Customs","AA/AO","60","60","20250","20140"
"In post","2021","16-19","White","HM Revenue and Customs","EO","10","10","[c]","[c]"
"In post","2021","16-19","White","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","HM Treasury","EO","15","15","[c]","[c]"
"In post","2021","16-19","White","Home Office","AA/AO","30","25","[c]","[c]"
"In post","2021","16-19","White","Home Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Ministry of Defence","AA/AO","55","55","18570","18880"
"In post","2021","16-19","White","Ministry of Defence","EO","75","75","19400","19040"
"In post","2021","16-19","White","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Ministry of Justice","AA/AO","65","65","21960","21500"
"In post","2021","16-19","White","Ministry of Justice","EO","10","10","[c]","[c]"
"In post","2021","16-19","White","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Scottish Government","AA/AO","60","55","21040","21150"
"In post","2021","16-19","White","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","United Kingdom Statistics Authority","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","White","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Attorney General's Departments","AA/AO","50","50","22720","23500"
"In post","2021","20-29","Asian","Attorney General's Departments","EO","50","50","27480","27010"
"In post","2021","20-29","Asian","Attorney General's Departments","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Attorney General's Departments","SEO/HEO","35","35","37390","38000"
"In post","2021","20-29","Asian","Cabinet Office","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Cabinet Office","EO","35","35","27670","27500"
"In post","2021","20-29","Asian","Cabinet Office","G6/G7","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Cabinet Office","SEO/HEO","65","65","35670","34550"
"In post","2021","20-29","Asian","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Chancellor's other departments","EO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Chancellor's other departments","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Competition and Markets Authority","EO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Competition and Markets Authority","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Department for Business, Energy and Industrial Strategy","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Business, Energy and Industrial Strategy","EO","40","40","27610","27680"
"In post","2021","20-29","Asian","Department for Business, Energy and Industrial Strategy","G6/G7","30","30","55250","53490"
"In post","2021","20-29","Asian","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Business, Energy and Industrial Strategy","SEO/HEO","105","105","36510","33640"
"In post","2021","20-29","Asian","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Digital, Culture, Media and Sport","EO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Digital, Culture, Media and Sport","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Digital, Culture, Media and Sport","SEO/HEO","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Education","EO","50","50","26050","25000"
"In post","2021","20-29","Asian","Department for Education","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Education","SEO/HEO","110","110","34440","33610"
"In post","2021","20-29","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Environment, Food and Rural Affairs","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Environment, Food and Rural Affairs","EO","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Department for Environment, Food and Rural Affairs","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Environment, Food and Rural Affairs","SEO/HEO","45","45","33630","32680"
"In post","2021","20-29","Asian","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for International Trade","EO","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Department for International Trade","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for International Trade","SEO/HEO","40","40","33430","32120"
"In post","2021","20-29","Asian","Department for Transport","AA/AO","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Department for Transport","EO","30","30","28710","29970"
"In post","2021","20-29","Asian","Department for Transport","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department for Transport","SEO/HEO","60","60","36060","35060"
"In post","2021","20-29","Asian","Department for Work and Pensions","AA/AO","370","360","21820","21010"
"In post","2021","20-29","Asian","Department for Work and Pensions","EO","995","980","29160","27570"
"In post","2021","20-29","Asian","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department for Work and Pensions","SEO/HEO","60","60","35560","36650"
"In post","2021","20-29","Asian","Department of Health and Social Care","AA/AO","65","55","21820","21830"
"In post","2021","20-29","Asian","Department of Health and Social Care","EO","95","95","26160","27140"
"In post","2021","20-29","Asian","Department of Health and Social Care","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Department of Health and Social Care","SEO/HEO","120","120","34240","32790"
"In post","2021","20-29","Asian","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Foreign, Commonwealth and Development Office","AA/AO","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Foreign, Commonwealth and Development Office","EO","30","30","[c]","[c]"
"In post","2021","20-29","Asian","Foreign, Commonwealth and Development Office","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","40","40","35550","35700"
"In post","2021","20-29","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","HM Land Registry","AA/AO","25","25","[c]","[c]"
"In post","2021","20-29","Asian","HM Land Registry","EO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","HM Land Registry","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","HM Revenue and Customs","AA/AO","370","345","20330","20140"
"In post","2021","20-29","Asian","HM Revenue and Customs","EO","255","250","26400","25560"
"In post","2021","20-29","Asian","HM Revenue and Customs","G6/G7","50","50","54870","52580"
"In post","2021","20-29","Asian","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","HM Revenue and Customs","SEO/HEO","245","240","33740","31810"
"In post","2021","20-29","Asian","HM Treasury","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","HM Treasury","EO","20","20","[c]","[c]"
"In post","2021","20-29","Asian","HM Treasury","G6/G7","20","20","[c]","[c]"
"In post","2021","20-29","Asian","HM Treasury","SEO/HEO","60","60","33410","32320"
"In post","2021","20-29","Asian","Home Office","AA/AO","195","175","22420","21430"
"In post","2021","20-29","Asian","Home Office","EO","260","260","27190","28650"
"In post","2021","20-29","Asian","Home Office","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Home Office","SEO/HEO","130","130","36420","35070"
"In post","2021","20-29","Asian","Home Office","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Defence","AA/AO","30","30","23020","21900"
"In post","2021","20-29","Asian","Ministry of Defence","EO","70","70","26680","26670"
"In post","2021","20-29","Asian","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Defence","SEO/HEO","110","110","35760","37000"
"In post","2021","20-29","Asian","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Housing, Communities and Local Government","EO","25","20","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Housing, Communities and Local Government","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Housing, Communities and Local Government","SEO/HEO","40","40","35180","33210"
"In post","2021","20-29","Asian","Ministry of Justice","AA/AO","375","365","22130","19930"
"In post","2021","20-29","Asian","Ministry of Justice","EO","100","100","24760","26330"
"In post","2021","20-29","Asian","Ministry of Justice","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Ministry of Justice","SEO/HEO","90","85","31590","30990"
"In post","2021","20-29","Asian","Ministry of Justice","Unknown","110","105","24980","23840"
"In post","2021","20-29","Asian","National Crime Agency","AA/AO","15","15","[c]","[c]"
"In post","2021","20-29","Asian","National Crime Agency","EO","25","25","[c]","[c]"
"In post","2021","20-29","Asian","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","National Crime Agency","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Office for Standards in Education","EO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
