"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Finance","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Public Health England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Public Health England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Public Health England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Public Health England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Public Health England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Public Health England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Public Health England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Animal and Plant Health Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Animal and Plant Health Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","EO","30","[c]","27010","29970"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","HEO","40","[c]","33870","34710"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Driver and Vehicle Licensing Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Courts and Tribunals Service","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Courts and Tribunals Service","AO","30","[c]","20190","19930"
"New entrant CS","2021","Undeclared","No function","HM Courts and Tribunals Service","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Prison and Probation Service","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Prison and Probation Service","AO","50","[c]","24380","22850"
"New entrant CS","2021","Undeclared","No function","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Prison and Probation Service","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs (excl. agencies)","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury (excl. agencies)","HEO","55","[c]","31610","32320"
"New entrant CS","2021","Undeclared","No function","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Infrastructure Commission","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Public Health England","AA","[c]","[c]","[c]","[c]"
