"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Ministry of Defence","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Science and Engineering","Southern Scotland","10","10","17080","16780"
"In post","2021","16-19","Ministry of Defence","Security","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","10","10","21330","20600"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","East Anglia","10","10","23630","22850"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","East Wales","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Inner London - East","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Kent","10","10","22950","22850"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","South Yorkshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Operational Delivery","West Yorkshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Crime Agency","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other Cabinet Office Agencies","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","Eastern Scotland","15","15","21490","20850"
"In post","2021","16-19","Scottish Government","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Unknown","Eastern Scotland","45","45","21370","21150"
"In post","2021","16-19","Scottish Government","Unknown","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Government","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Unknown","West Central Scotland","20","20","21010","20610"
"In post","2021","16-19","The National Archives","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Economics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Operational Delivery","East Wales","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Operational Delivery","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","Inner London - West","25","25","36080","31650"
"In post","2021","20-29","Attorney General's Departments","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Counter Fraud","Inner London - West","50","50","32540","33100"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","Inner London - West","20","20","32550","30270"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Finance","Inner London - West","10","10","28080","27350"
"In post","2021","20-29","Attorney General's Departments","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Inner London - West","25","20","31930","27750"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Merseyside","10","10","28880","30130"
"In post","2021","20-29","Attorney General's Departments","Human Resources","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","East Wales","15","15","41620","48080"
"In post","2021","20-29","Attorney General's Departments","Legal","Essex","15","15","34850","28810"
"In post","2021","20-29","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Greater Manchester","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Inner London - West","230","230","42340","43920"
