"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Unknown","Commercial","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","SCS level","45","[c]","69240","68000"
"New entrant CS","2021","30-39","Unknown","Commercial","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","EO","95","[c]","25570","25560"
"New entrant CS","2021","30-39","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","HEO","35","[c]","32290","31810"
"New entrant CS","2021","30-39","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","AO","145","[c]","20280","20140"
"New entrant CS","2021","30-39","Unknown","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","EO","35","[c]","26890","26410"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","G7","55","[c]","56870","55000"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","HEO","50","[c]","33320","31810"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","SEO","45","[c]","40650","39600"
"New entrant CS","2021","30-39","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Grants Management","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","G7","30","[c]","55370","55000"
"New entrant CS","2021","30-39","Unknown","Legal","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","AA","170","[c]","20000","20600"
"New entrant CS","2021","30-39","Unknown","No function","AO","765","[c]","22090","20810"
"New entrant CS","2021","30-39","Unknown","No function","EO","180","[c]","25520","25000"
"New entrant CS","2021","30-39","Unknown","No function","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","G7","85","[c]","53710","53360"
"New entrant CS","2021","30-39","Unknown","No function","HEO","180","[c]","31570","31810"
"New entrant CS","2021","30-39","Unknown","No function","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","SEO","95","[c]","38800","39060"
"New entrant CS","2021","30-39","Unknown","No function","Unknown","85","[c]","22370","22920"
"New entrant CS","2021","30-39","Unknown","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","SEO","30","[c]","40580","39770"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","AO","40","[c]","27540","25540"
"New entrant CS","2021","30-39","Unknown","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","AO","215","[c]","21870","21430"
"New entrant CS","2021","30-39","Unknown","Unknown","EO","535","[c]","27910","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","G7","110","[c]","55910","57130"
"New entrant CS","2021","30-39","Unknown","Unknown","HEO","105","[c]","32840","31990"
"New entrant CS","2021","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","SEO","90","[c]","40320","39390"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","HEO","60","[c]","32600","31810"
"New entrant CS","2021","30-39","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","SEO","40","[c]","38960","38630"
"New entrant CS","2021","30-39","White","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","EO","70","[c]","25610","25560"
"New entrant CS","2021","30-39","White","Communications","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","HEO","35","[c]","32610","31810"
"New entrant CS","2021","30-39","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Debt","AO","45","[c]","20240","20140"
"New entrant CS","2021","30-39","White","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","EO","35","[c]","26520","26300"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","G7","65","[c]","55520","54700"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","HEO","55","[c]","32050","31810"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","SEO","70","[c]","40350","39670"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","HEO","35","[c]","31760","30930"
"New entrant CS","2021","30-39","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","G7","95","[c]","52050","50520"
"New entrant CS","2021","30-39","White","Legal","HEO","50","[c]","37370","38000"
"New entrant CS","2021","30-39","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","AA","155","[c]","20250","20600"
"New entrant CS","2021","30-39","White","No function","AO","845","[c]","22590","22350"
"New entrant CS","2021","30-39","White","No function","EO","380","[c]","27400","26050"
"New entrant CS","2021","30-39","White","No function","G6","45","[c]","65120","65010"
"New entrant CS","2021","30-39","White","No function","G7","195","[c]","54590","53360"
"New entrant CS","2021","30-39","White","No function","HEO","395","[c]","32820","32320"
"New entrant CS","2021","30-39","White","No function","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","SEO","290","[c]","39270","38750"
"New entrant CS","2021","30-39","White","No function","Unknown","180","[c]","23310","22920"
"New entrant CS","2021","30-39","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","EO","55","[c]","24840","26350"
"New entrant CS","2021","30-39","White","Project Delivery","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","G7","45","[c]","53150","53040"
"New entrant CS","2021","30-39","White","Project Delivery","HEO","90","[c]","31270","32000"
"New entrant CS","2021","30-39","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","SEO","90","[c]","40130","40000"
"New entrant CS","2021","30-39","White","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","AA","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","AO","50","[c]","26580","25460"
"New entrant CS","2021","30-39","White","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","AA","70","[c]","19830","20060"
"New entrant CS","2021","30-39","White","Unknown","AO","830","[c]","21380","21010"
"New entrant CS","2021","30-39","White","Unknown","EO","1645","[c]","27950","27570"
"New entrant CS","2021","30-39","White","Unknown","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","G7","90","[c]","55910","54110"
"New entrant CS","2021","30-39","White","Unknown","HEO","135","[c]","32420","31990"
"New entrant CS","2021","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","SEO","130","[c]","40020","39310"
"New entrant CS","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","G6","[c]","[c]","[c]","[c]"
