"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Surrey","AA/AO","20","20","20570","19560"
"In post","2021","Security","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","85","85","22990","19560"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","30400","26670"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","30","30","39940","36610"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bristol, City of","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","AA/AO","40","40","20760","19560"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","EO","10","10","26890","26670"
"In post","2021","Security","South West (England)","Devon CC","AA/AO","30","30","20350","19560"
"In post","2021","Security","South West (England)","Devon CC","EO","60","60","20060","19120"
"In post","2021","Security","South West (England)","Devon CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","South West (England)","Dorset CC","AA/AO","55","55","20660","19560"
"In post","2021","Security","South West (England)","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Security","South West (England)","Dorset CC","SEO/HEO","15","15","37970","34640"
"In post","2021","Security","South West (England)","Gloucestershire","AA/AO","70","70","31720","39070"
"In post","2021","Security","South West (England)","Gloucestershire","EO","5","5","[c]","[c]"
"In post","2021","Security","South West (England)","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Plymouth","AA/AO","260","250","28000","25680"
"In post","2021","Security","South West (England)","Plymouth","EO","65","65","27640","19530"
"In post","2021","Security","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Plymouth","SEO/HEO","15","15","42100","36650"
"In post","2021","Security","South West (England)","Somerset","AA/AO","40","35","20360","19560"
"In post","2021","Security","South West (England)","Somerset","EO","25","20","21890","20240"
"In post","2021","Security","South West (England)","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Swindon","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","South West (England)","Wiltshire","AA/AO","190","190","25710","20060"
"In post","2021","Security","South West (England)","Wiltshire","EO","30","30","30820","26670"
"In post","2021","Security","South West (England)","Wiltshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Security","South West (England)","Wiltshire","SEO/HEO","45","45","35660","33300"
"In post","2021","Security","Unknown","Unknown","AA/AO","20","15","21830","20800"
"In post","2021","Security","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","SEO/HEO","35","35","34380","33400"
"In post","2021","Security","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Cardiff and Vale of Glamorgan","AA/AO","40","40","20560","19560"
"In post","2021","Security","Wales","Cardiff and Vale of Glamorgan","EO","10","10","28340","27760"
"In post","2021","Security","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","15","15","32730","31810"
"In post","2021","Security","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Conwy and Denbighshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Flintshire and Wrexham","AA/AO","15","15","19850","19560"
"In post","2021","Security","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Isle of Anglesey","AA/AO","10","10","20040","19560"
"In post","2021","Security","Wales","Monmouthshire and Newport","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Wales","Monmouthshire and Newport","EO","5","5","[c]","[c]"
"In post","2021","Security","Wales","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2021","Security","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Monmouthshire and Newport","SEO/HEO","15","15","36700","34440"
"In post","2021","Security","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Powys","AA/AO","30","30","19860","19560"
"In post","2021","Security","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","South West Wales","AA/AO","20","20","19680","19560"
"In post","2021","Security","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Swansea","AA/AO","65","60","25220","25390"
"In post","2021","Security","Wales","Swansea","EO","20","15","27180","26530"
"In post","2021","Security","Wales","Swansea","G6/G7","5","5","[c]","[c]"
"In post","2021","Security","Wales","Swansea","SEO/HEO","35","30","36260","33350"
"In post","2021","Security","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Birmingham","AA/AO","20","20","19710","19560"
"In post","2021","Security","West Midlands (England)","Birmingham","EO","5","5","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Birmingham","SEO/HEO","10","10","35160","33300"
"In post","2021","Security","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Herefordshire, County of","AA/AO","70","70","34690","39070"
"In post","2021","Security","West Midlands (England)","Herefordshire, County of","EO","10","10","40310","43920"
"In post","2021","Security","West Midlands (England)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Shropshire CC","AA/AO","10","10","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Staffordshire CC","AA/AO","25","25","19900","19560"
"In post","2021","Security","West Midlands (England)","Staffordshire CC","EO","10","10","26760","24620"
"In post","2021","Security","West Midlands (England)","Staffordshire CC","SEO/HEO","10","10","36860","36610"
"In post","2021","Security","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Telford and Wrekin","AA/AO","55","50","24900","20060"
"In post","2021","Security","West Midlands (England)","Telford and Wrekin","EO","15","15","27260","25560"
"In post","2021","Security","West Midlands (England)","Telford and Wrekin","G6/G7","10","10","54190","52580"
"In post","2021","Security","West Midlands (England)","Telford and Wrekin","SEO/HEO","25","25","35500","38630"
"In post","2021","Security","West Midlands (England)","Warwickshire","AA/AO","45","45","21400","19560"
"In post","2021","Security","West Midlands (England)","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Warwickshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Worcestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","10","10","35830","38750"
"In post","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","40","40","37130","40190"
"In post","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","20","20","42940","43600"
"In post","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Bradford","EO","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Bradford","G6/G7","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Bradford","SEO/HEO","10","10","36380","38630"
"In post","2021","Security","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","40","40","33380","39070"
"In post","2021","Security","Yorkshire and The Humber","East Riding of Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Leeds","EO","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Leeds","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire CC","AA/AO","240","235","28760","25680"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire CC","EO","20","20","40940","43920"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","10","10","55560","54300"
"In post","2021","Security","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","York","AA/AO","180","165","21460","20920"
"In post","2021","Security","Yorkshire and The Humber","York","EO","95","90","27240","26670"
"In post","2021","Security","Yorkshire and The Humber","York","G6/G7","20","15","61640","54540"
"In post","2021","Security","Yorkshire and The Humber","York","SEO/HEO","160","155","35380","33300"
"In post","2021","Security","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Derby","AA/AO","345","295","20810","21010"
"In post","2021","Unknown","East Midlands (England)","Derby","EO","245","225","27520","27570"
"In post","2021","Unknown","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Derby","SEO/HEO","30","25","33660","31990"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","AA/AO","90","75","20580","21010"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","EO","195","170","27360","27570"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","SEO/HEO","25","25","33500","34290"
"In post","2021","Unknown","East Midlands (England)","Leicester","AA/AO","410","350","20750","21010"
"In post","2021","Unknown","East Midlands (England)","Leicester","EO","445","405","27460","27570"
"In post","2021","Unknown","East Midlands (England)","Leicester","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Leicester","SEO/HEO","55","55","33050","31990"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","160","150","20830","20920"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","EO","255","235","26850","27370"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","25","25","69080","59840"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","130","120","36340","35300"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","AA/AO","575","525","20670","20920"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","EO","460","425","27630","27570"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","G6/G7","25","20","67650","63410"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","SEO/HEO","130","120","36370","33980"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","AA/AO","195","155","20940","21010"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","EO","230","215","27570","27570"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","SEO/HEO","20","20","33410","33180"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","AA/AO","25","25","20810","21010"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","EO","215","195","27450","27570"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","SEO/HEO","25","20","33820","32280"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","Unknown","10","10","48220","48170"
"In post","2021","Unknown","East Midlands (England)","Nottingham","AA/AO","255","225","20890","21010"
"In post","2021","Unknown","East Midlands (England)","Nottingham","EO","420","390","27540","27570"
"In post","2021","Unknown","East Midlands (England)","Nottingham","G6/G7","15","15","58100","55640"
"In post","2021","Unknown","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Nottingham","SEO/HEO","70","65","33490","32280"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","AA/AO","35","30","21020","21010"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","EO","225","195","27450","27570"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","SEO/HEO","50","45","33570","33180"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","AA/AO","75","70","21030","21130"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","EO","55","50","27350","27570"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","SEO/HEO","15","15","34360","33300"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","AA/AO","25","25","21420","21010"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","EO","160","145","27650","27570"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","SEO/HEO","20","20","34030","34170"
"In post","2021","Unknown","East of England","Bedford","AA/AO","35","30","21600","21430"
"In post","2021","Unknown","East of England","Bedford","EO","205","185","27230","27570"
"In post","2021","Unknown","East of England","Bedford","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Bedford","SEO/HEO","50","50","34270","33300"
"In post","2021","Unknown","East of England","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Breckland and South Norfolk","EO","55","50","27580","27570"
"In post","2021","Unknown","East of England","Breckland and South Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Cambridgeshire CC","AA/AO","110","105","21540","21010"
"In post","2021","Unknown","East of England","Cambridgeshire CC","EO","315","300","27700","27570"
"In post","2021","Unknown","East of England","Cambridgeshire CC","G6/G7","20","20","61230","54540"
"In post","2021","Unknown","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Cambridgeshire CC","SEO/HEO","275","270","35610","33300"
"In post","2021","Unknown","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Central Bedfordshire","AA/AO","80","80","20620","20920"
"In post","2021","Unknown","East of England","Central Bedfordshire","EO","65","60","28430","27570"
"In post","2021","Unknown","East of England","Central Bedfordshire","G6/G7","10","10","75320","77890"
"In post","2021","Unknown","East of England","Central Bedfordshire","SEO/HEO","60","55","37820","36300"
"In post","2021","Unknown","East of England","Central Bedfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Essex Haven Gateway","AA/AO","165","150","22440","21430"
"In post","2021","Unknown","East of England","Essex Haven Gateway","EO","375","350","28910","29290"
"In post","2021","Unknown","East of England","Essex Haven Gateway","G6/G7","10","10","75320","74490"
"In post","2021","Unknown","East of England","Essex Haven Gateway","SEO/HEO","90","90","36360","36300"
"In post","2021","Unknown","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Essex Thames Gateway","AA/AO","300","260","24030","24180"
"In post","2021","Unknown","East of England","Essex Thames Gateway","EO","390","350","29770","29290"
"In post","2021","Unknown","East of England","Essex Thames Gateway","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Essex Thames Gateway","SEO/HEO","50","50","36500","36400"
"In post","2021","Unknown","East of England","Heart of Essex","AA/AO","15","10","22270","21800"
"In post","2021","Unknown","East of England","Heart of Essex","EO","135","130","29510","29290"
"In post","2021","Unknown","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Heart of Essex","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","East of England","Hertfordshire","AA/AO","185","165","24140","24180"
"In post","2021","Unknown","East of England","Hertfordshire","EO","605","560","29900","29290"
"In post","2021","Unknown","East of England","Hertfordshire","G6/G7","125","120","60170","57340"
"In post","2021","Unknown","East of England","Hertfordshire","SCS level","10","10","86880","89160"
"In post","2021","Unknown","East of England","Hertfordshire","SEO/HEO","265","255","38860","38910"
"In post","2021","Unknown","East of England","Luton","AA/AO","55","45","21570","21430"
"In post","2021","Unknown","East of England","Luton","EO","245","210","27950","27570"
"In post","2021","Unknown","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Luton","SEO/HEO","30","30","33870","32340"
"In post","2021","Unknown","East of England","North and West Norfolk","AA/AO","180","170","20320","20520"
"In post","2021","Unknown","East of England","North and West Norfolk","EO","115","100","27600","27570"
"In post","2021","Unknown","East of England","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","North and West Norfolk","SEO/HEO","10","10","35620","34290"
"In post","2021","Unknown","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","AA/AO","175","135","20820","21010"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","EO","350","305","27500","27570"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","SEO/HEO","60","55","33360","33350"
"In post","2021","Unknown","East of England","Peterborough","AA/AO","525","440","20850","21430"
"In post","2021","Unknown","East of England","Peterborough","EO","285","260","26910","27570"
"In post","2021","Unknown","East of England","Peterborough","G6/G7","15","15","59630","54970"
"In post","2021","Unknown","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Peterborough","SEO/HEO","90","90","34020","32460"
"In post","2021","Unknown","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Southend-on-Sea","AA/AO","75","65","24010","24180"
"In post","2021","Unknown","East of England","Southend-on-Sea","EO","145","130","29870","29290"
"In post","2021","Unknown","East of England","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Southend-on-Sea","SEO/HEO","15","15","37730","37440"
"In post","2021","Unknown","East of England","Suffolk","AA/AO","540","500","20960","21010"
"In post","2021","Unknown","East of England","Suffolk","EO","675","625","27340","27570"
"In post","2021","Unknown","East of England","Suffolk","G6/G7","15","15","64900","52070"
"In post","2021","Unknown","East of England","Suffolk","SEO/HEO","125","115","34040","33300"
"In post","2021","Unknown","East of England","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Thurrock","AA/AO","110","105","21680","21430"
"In post","2021","Unknown","East of England","Thurrock","EO","205","190","27230","27370"
"In post","2021","Unknown","East of England","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Thurrock","SEO/HEO","30","30","33620","31690"
"In post","2021","Unknown","East of England","West Essex","AA/AO","50","50","21860","21430"
"In post","2021","Unknown","East of England","West Essex","EO","410","350","27940","27370"
"In post","2021","Unknown","East of England","West Essex","G6/G7","10","10","60080","57630"
"In post","2021","Unknown","East of England","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","West Essex","SEO/HEO","95","90","33640","32310"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","AA/AO","55","50","24610","25110"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","EO","360","335","31050","31060"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","SEO/HEO","40","40","38270","37000"
"In post","2021","Unknown","London","Barnet","AA/AO","65","60","24740","25110"
"In post","2021","Unknown","London","Barnet","EO","255","235","30950","31060"
"In post","2021","Unknown","London","Barnet","G6/G7","35","35","66580","65930"
"In post","2021","Unknown","London","Barnet","SEO/HEO","110","110","41120","40430"
"In post","2021","Unknown","London","Bexley and Greenwich","AA/AO","75","70","24170","24590"
"In post","2021","Unknown","London","Bexley and Greenwich","EO","330","305","31140","31060"
"In post","2021","Unknown","London","Bexley and Greenwich","G6/G7","10","5","[c]","[c]"
"In post","2021","Unknown","London","Bexley and Greenwich","SEO/HEO","35","35","38170","37330"
"In post","2021","Unknown","London","Bexley and Greenwich","Unknown","25","25","31770","33950"
"In post","2021","Unknown","London","Brent","AA/AO","35","30","24660","25110"
"In post","2021","Unknown","London","Brent","EO","210","200","31010","31060"
"In post","2021","Unknown","London","Brent","SEO/HEO","10","10","37470","36760"
"In post","2021","Unknown","London","Bromley","AA/AO","35","35","24400","25110"
"In post","2021","Unknown","London","Bromley","EO","215","200","31270","31060"
"In post","2021","Unknown","London","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Bromley","SEO/HEO","30","25","38270","38450"
"In post","2021","Unknown","London","Camden and City of London","AA/AO","85","80","23990","24230"
"In post","2021","Unknown","London","Camden and City of London","EO","230","215","29800","28990"
"In post","2021","Unknown","London","Camden and City of London","G6/G7","25","25","65880","60600"
"In post","2021","Unknown","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Camden and City of London","SEO/HEO","150","145","39480","37510"
"In post","2021","Unknown","London","Croydon","AA/AO","985","875","24890","25630"
"In post","2021","Unknown","London","Croydon","EO","1645","1540","29450","29080"
"In post","2021","Unknown","London","Croydon","G6/G7","950","930","62810","59960"
"In post","2021","Unknown","London","Croydon","SCS level","30","30","91770","83960"
"In post","2021","Unknown","London","Croydon","SEO/HEO","1955","1895","39240","37620"
"In post","2021","Unknown","London","Croydon","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","London","Ealing","AA/AO","45","40","24880","25110"
"In post","2021","Unknown","London","Ealing","EO","315","300","31150","31060"
"In post","2021","Unknown","London","Ealing","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","London","Ealing","SEO/HEO","25","25","38020","37610"
"In post","2021","Unknown","London","Enfield","AA/AO","35","30","24490","25110"
"In post","2021","Unknown","London","Enfield","EO","225","210","31010","31060"
"In post","2021","Unknown","London","Enfield","SEO/HEO","15","15","37640","36650"
"In post","2021","Unknown","London","Hackney and Newham","AA/AO","475","415","24040","25110"
"In post","2021","Unknown","London","Hackney and Newham","EO","770","715","30930","31060"
"In post","2021","Unknown","London","Hackney and Newham","G6/G7","15","10","59600","57740"
"In post","2021","Unknown","London","Hackney and Newham","SEO/HEO","85","85","38730","38360"
"In post","2021","Unknown","London","Haringey and Islington","AA/AO","55","50","24530","25110"
"In post","2021","Unknown","London","Haringey and Islington","EO","385","360","31100","31060"
"In post","2021","Unknown","London","Haringey and Islington","SEO/HEO","20","20","38220","38210"
"In post","2021","Unknown","London","Harrow and Hillingdon","AA/AO","490","445","25200","25630"
"In post","2021","Unknown","London","Harrow and Hillingdon","EO","1785","1565","30080","29140"
"In post","2021","Unknown","London","Harrow and Hillingdon","G6/G7","45","45","60930","57740"
"In post","2021","Unknown","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Harrow and Hillingdon","SEO/HEO","495","460","37870","36650"
"In post","2021","Unknown","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
