"Status","Year","Age","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Policy","60","55","43750","37630"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","60","50","32380","29420"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Veterinarian","30","25","51950","51760"
"In post","2021","60-64","No function","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for International Trade","International Trade","35","35","59660","58900"
"In post","2021","60-64","No function","Department for International Trade","Operational Delivery","15","15","32540","30100"
"In post","2021","60-64","No function","Department for International Trade","Other","10","10","[c]","[c]"
"In post","2021","60-64","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Medicine","5","5","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Operational Delivery","1075","855","26220","26700"
"In post","2021","60-64","No function","Department for Transport","Other","55","45","42630","32740"
"In post","2021","60-64","No function","Department for Transport","Policy","65","55","39440","36770"
"In post","2021","60-64","No function","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Science and Engineering","10","10","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Security","10","10","[c]","[c]"
"In post","2021","60-64","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Work and Pensions","Operational Delivery","140","120","47210","45100"
"In post","2021","60-64","No function","Department for Work and Pensions","Policy","10","10","55810","55580"
"In post","2021","60-64","No function","Department for Work and Pensions","Science and Engineering","30","25","44910","45870"
"In post","2021","60-64","No function","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department of Health and Social Care","Knowledge and Information Management","40","30","35840","29250"
"In post","2021","60-64","No function","Department of Health and Social Care","Medicine","55","40","125090","117810"
"In post","2021","60-64","No function","Department of Health and Social Care","Operational Delivery","210","175","42030","36330"
"In post","2021","60-64","No function","Department of Health and Social Care","Policy","40","35","50900","49530"
"In post","2021","60-64","No function","Department of Health and Social Care","Science and Engineering","115","100","50250","46000"
"In post","2021","60-64","No function","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","ESTYN","Inspector of Education and Training","10","10","74730","74730"
"In post","2021","60-64","No function","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Food Standards Agency","Operational Delivery","80","75","28760","26750"
"In post","2021","60-64","No function","Food Standards Agency","Policy","5","5","[c]","[c]"
"In post","2021","60-64","No function","Food Standards Agency","Science and Engineering","5","5","[c]","[c]"
"In post","2021","60-64","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Foreign, Commonwealth and Development Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","60-64","No function","Foreign, Commonwealth and Development Office","Operational Delivery","10","10","36130","33680"
"In post","2021","60-64","No function","Foreign, Commonwealth and Development Office","Policy","95","95","60840","56590"
"In post","2021","60-64","No function","HM Land Registry","Operational Delivery","425","295","30530","27130"
"In post","2021","60-64","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","HM Revenue and Customs","International Trade","5","5","[c]","[c]"
"In post","2021","60-64","No function","HM Revenue and Customs","Operational Delivery","2035","1495","23510","21440"
"In post","2021","60-64","No function","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","HM Revenue and Customs","Tax","925","705","37040","33650"
"In post","2021","60-64","No function","HM Revenue and Customs","Unknown","65","60","23560","20140"
"In post","2021","60-64","No function","HM Treasury","Operational Delivery","10","10","[c]","[c]"
"In post","2021","60-64","No function","HM Treasury","Policy","5","5","[c]","[c]"
"In post","2021","60-64","No function","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Defence","Operational Delivery","40","30","33190","33290"
"In post","2021","60-64","No function","Ministry of Defence","Operational Research","10","10","55880","56350"
"In post","2021","60-64","No function","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Defence","Science and Engineering","130","115","46750","46200"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","60","50","36860","32190"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Planning","5","5","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","35","25","61520","58810"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Policy","35","30","49860","46300"
"In post","2021","60-64","No function","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Intelligence Analysis","10","10","29920","28080"
"In post","2021","60-64","No function","Ministry of Justice","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Operational Delivery","5330","4360","26900","23500"
"In post","2021","60-64","No function","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Policy","70","65","36020","31180"
"In post","2021","60-64","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Ministry of Justice","Psychology","15","15","35660","27380"
"In post","2021","60-64","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","National Crime Agency","Operational Delivery","250","235","41110","38480"
"In post","2021","60-64","No function","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office for Standards in Education","Inspector of Education and Training","85","80","67320","64500"
"In post","2021","60-64","No function","Office for Standards in Education","Operational Delivery","20","20","24350","21160"
"In post","2021","60-64","No function","Office for Standards in Education","Other","15","15","23850","21160"
"In post","2021","60-64","No function","Office for Standards in Education","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Gas and Electricity Markets","Other","10","10","[c]","[c]"
"In post","2021","60-64","No function","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Rail and Road","Operational Delivery","15","15","60520","63520"
"In post","2021","60-64","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Other Cabinet Office Agencies","Operational Delivery","5","5","[c]","[c]"
"In post","2021","60-64","No function","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Scottish Government","Operational Delivery","405","280","31570","33650"
"In post","2021","60-64","No function","Scottish Government","Other","45","35","33200","33650"
"In post","2021","60-64","No function","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","The National Archives","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","60-64","No function","The National Archives","Operational Delivery","10","10","32830","25270"
"In post","2021","60-64","No function","The National Archives","Other","10","5","[c]","[c]"
