"Status","Year","Function_of_post","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Food Standards Agency","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Westminster","Heterosexual / straight","45","45","58390","58370"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Westminster","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Camden and City of London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Croydon","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Croydon","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Greater Manchester South West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Hackney and Newham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Liverpool","Heterosexual / straight","55","50","40990","38630"
"In post","2021","Analysis","HM Revenue and Customs","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Liverpool","Undeclared","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Liverpool","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Manchester","Heterosexual / straight","100","95","40200","38630"
"In post","2021","Analysis","HM Revenue and Customs","Manchester","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Manchester","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Manchester","Unknown","35","35","34260","31810"
"In post","2021","Analysis","HM Revenue and Customs","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Southend-on-Sea","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Southend-on-Sea","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","Heterosexual / straight","80","80","50780","43500"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","Unknown","35","30","42300","36160"
"In post","2021","Analysis","HM Revenue and Customs","Tyneside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","Heterosexual / straight","110","105","49820","41760"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","Unknown","45","45","42760","36160"
"In post","2021","Analysis","HM Treasury","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Camden and City of London","Unknown","25","25","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Westminster","Heterosexual / straight","100","95","51420","52680"
"In post","2021","Analysis","HM Treasury","Westminster","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Westminster","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","45","40","40880","40000"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Buckinghamshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
