"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","25","20","28500","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","530","480","30530","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","655","605","31570","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","790","740","31860","31810"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","15","15","40810","38510"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","15","10","34950","36060"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","10","10","37200","35230"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","40380","39490"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","55","55","39750","39490"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","35","35","43170","43050"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","50","50","38100","38810"
"In post","2021","Counter Fraud","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","20","20","39680","39490"
"In post","2021","Counter Fraud","Met Office","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","Attorney General's Departments","Inner London - West","245","240","45590","40000"
"In post","2021","Counter Fraud","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","20","20","36700","30630"
"In post","2021","Counter Fraud","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","HM Treasury","Inner London - West","10","10","58320","49090"
"In post","2021","Debt","Health and Safety Executive","Department for Work and Pensions","Merseyside","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Bedfordshire and Hertfordshire","35","35","28230","26430"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","250","225","21470","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","45","40","24450","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","330","305","23100","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","615","585","21510","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","60","50","23200","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","26750","27460"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","15","15","31210","26850"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","10","10","28920","27460"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","255","225","27810","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","20","15","27420","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","10","10","26280","26850"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","15","15","27780","26470"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","305","280","22890","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","15","10","26640","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland and Tyne and Wear","575","530","21520","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","245","225","27110","24670"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - West and North West","25","20","28570","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","25","20","35470","32790"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","300","275","21760","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","75","55","27770","28130"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","15","15","24670","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","520","445","22370","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","415","375","21810","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","415","375","23550","20640"
"In post","2021","Debt","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","45","45","47270","47050"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","15","15","31630","29180"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","10","10","29750","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","38600","37300"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","650","640","52720","54700"
