"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","The National Archives","G7","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","The National Archives","G7","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","The National Archives","HEO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","The National Archives","HEO","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","The National Archives","SEO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","The National Archives","SEO","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","UK Export Finance","SEO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","EO","Female","35","30","23650","23050"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","EO","Male","50","50","23790","23050"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G6","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G6","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G7","Female","60","60","51470","50090"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G7","Male","125","125","51660","50090"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","HEO","Female","40","40","30390","29540"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","HEO","Male","75","75","31340","30340"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","Female","50","50","37180","36310"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","Male","110","110","37120","36030"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","HEO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","AO","Female","15","15","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","AO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","EO","Female","20","20","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","EO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","G6","Male","5","5","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","G7","Female","10","10","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","G7","Male","10","10","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","HEO","Female","25","25","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","HEO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","SEO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","SEO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cabinet Office","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Cabinet Office","EO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cabinet Office","G6","Male","5","5","[c]","[c]"
"In post","2021","Finance","Cabinet Office","G7","Female","15","15","[c]","[c]"
"In post","2021","Finance","Cabinet Office","G7","Male","15","15","[c]","[c]"
"In post","2021","Finance","Cabinet Office","HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Cabinet Office","HEO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cabinet Office","SEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Cabinet Office","SEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","G7","Male","5","5","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","HEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","SEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","AO","Female","25","20","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","AO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","EO","Female","30","25","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","EO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","G6","Female","15","15","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","G6","Male","20","20","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","G7","Female","40","35","56580","58100"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","G7","Male","30","30","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","HEO","Female","35","30","34410","33640"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","HEO","Male","30","25","[c]","[c]"
