"Status","Year","Organisation","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","SCS level","55","55","92980","84990"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","SEO","90","90","42600","42890"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Property","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Property","G7","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","G6","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","G7","15","15","54180","54650"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","SEO","25","25","44170","43360"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","EO","10","10","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","G6","10","10","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","G7","35","35","54900","54760"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","HEO","50","50","35970","35430"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Security","SEO","60","60","43900","44030"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Social Research","G7","15","15","55630","54760"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Social Research","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Social Research","SEO","15","15","43020","42890"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","EO","25","20","29720","30270"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","G6","10","10","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","G7","35","30","55470","54760"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","HEO","25","25","35160","35060"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","SEO","25","25","42960","42890"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","AO","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","EO","25","25","30280","30270"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","G6","15","15","66480","66230"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","G7","40","40","55780","54760"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","HEO","50","50","34930","35060"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","SCS level","45","40","89970","82000"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","SEO","30","25","42620","42890"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","AA","290","240","20160","20230"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","AO","29025","24865","21180","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","EO","48575","43955","28120","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","G6","775","750","66400","66250"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","G7","1990","1905","52920","52150"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","HEO","7210","6765","33550","32470"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","SCS level","240","235","89740","80670"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","SEO","2845","2705","38000","37000"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","AO","[c]","[c]","[c]","[c]"
