"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Policy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
