"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Commercial","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Commercial","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Commercial","Telford and Wrekin","20","20","41280","39000"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Operational Delivery","Greater Manchester South West","20","20","28930","25560"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Tax","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Tax","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester South West","20","15","35460","31810"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Sefton","5","5","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Telford and Wrekin","10","10","36720","36810"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury (excl. agencies)","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Birmingham","10","10","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Commercial","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Commercial","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Operational Delivery","Coventry","5","5","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Birmingham","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Brighton and Hove","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Leeds","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Manchester","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Nottingham","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Tyneside","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Westminster","30","30","45520","44070"
"In post","2021","Commercial","Legal Aid Agency","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Finance","Liverpool","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Finance","Nottingham","10","10","28180","25890"
"In post","2021","Commercial","Legal Aid Agency","Finance","Tyneside","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Finance","Westminster","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Tyneside","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Westminster","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","Devon CC","175","170","43020","40140"
"In post","2021","Commercial","Met Office","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","215","200","38740","40000"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Birmingham","10","10","34970","33900"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Buckinghamshire CC","50","50","36550","36800"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Cambridgeshire CC","45","40","34370","34800"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Central Hampshire","100","100","34540","34800"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Glasgow City","85","85","34770","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","North Yorkshire CC","10","10","34760","34880"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Overseas","30","30","49300","42710"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Oxfordshire","15","15","34620","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Portsmouth","45","40","33620","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Staffordshire CC","25","20","34820","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Unknown","10","10","35360","37130"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Westminster","35","30","43030","37640"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Wiltshire","130","125","33190","34180"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","55","50","43740","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Buckinghamshire CC","10","10","31320","29930"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Cambridgeshire CC","65","65","34450","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Central Bedfordshire","5","5","[c]","[c]"
