"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","HEO","15","15","29680","30850"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","SEO","15","15","34370","33970"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","EO","25","20","27130","27130"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","G7","10","10","[c]","[c]"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","HEO","20","15","33840","33840"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Land Registry","HM Land Registry","SEO","30","30","43850","42630"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","EO","25","25","30300","29740"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","G7","15","15","62500","61470"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","HEO","20","20","32920","32930"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","SEO","60","55","51070","51150"
"In post","2021","Human Resources","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AO","290","250","20960","21400"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","355","330","26180","25560"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6","90","90","65520","64670"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G7","215","210","53050","52580"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","HEO","385","355","32280","31810"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","25","25","91420","85610"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO","215","205","38490","38630"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","HM Treasury","AO","15","15","20620","20500"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","HM Treasury","EO","15","15","25070","23780"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","HM Treasury","G6","15","15","64940","64000"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","HM Treasury","G7","25","25","54300","52840"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","HM Treasury","HEO","20","20","36620","37500"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Insolvency Service","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Insolvency Service","Department for Business, Energy and Industrial Strategy","G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Insolvency Service","Department for Business, Energy and Industrial Strategy","HEO","15","15","32600","32060"
"In post","2021","Human Resources","Insolvency Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO","20","20","44270","43910"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Legal Aid Agency","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Legal Aid Agency","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Department for Transport","EO","10","10","26300","26350"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Department for Transport","HEO","10","10","31580","31380"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Department for Transport","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","G7","15","15","46380","47960"
"In post","2021","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","HEO","35","30","32930","32810"
"In post","2021","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","SEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","40","40","19750","19560"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","715","650","21360","21130"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","290","275","27330","26670"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","35","35","68670","69800"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","95","90","57040","56730"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","305","295","34250","33300"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","20","20","85990","76650"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","165","160","43000","42350"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AO","10","10","23420","23070"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G7","15","15","53110","51960"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","HEO","15","15","32070","31950"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","20","20","22220","21710"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","70","65","26240","26410"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","140","135","61410","60600"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","265","255","30610","31180"
