"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","315","300","40480","33300"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Outside London","Undeclared","30","30","38160","33630"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Outside London","Unknown","280","275","54900","51560"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","65","65","38820","35900"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","60","55","40540","38600"
"In post","2021","50-59","Charity Commission","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Charity Commission","London","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Charity Commission","Outside London","Heterosexual / straight","50","45","35340","29300"
"In post","2021","50-59","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Charity Commission","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Charity Commission","Outside London","Unknown","50","50","35670","30610"
"In post","2021","50-59","Companies House","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Companies House","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Companies House","Outside London","Heterosexual / straight","215","200","32540","27460"
"In post","2021","50-59","Companies House","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Companies House","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Companies House","Outside London","Unknown","70","65","27900","22490"
"In post","2021","50-59","Competition and Markets Authority","London","Heterosexual / straight","105","100","66690","58090"
"In post","2021","50-59","Competition and Markets Authority","London","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","London","Undeclared","15","10","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","London","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","60","55","29610","24250"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","Outside London","Heterosexual / straight","140","140","41600","39000"
"In post","2021","50-59","Crown Commercial Service","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","430","395","36240","29040"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","35","30","42620","34150"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Outside London","Unknown","40","35","43780","34150"
"In post","2021","50-59","Crown Prosecution Service","London","Heterosexual / straight","380","365","49750","49670"
"In post","2021","50-59","Crown Prosecution Service","London","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service","London","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service","London","Unknown","125","115","48270","48630"
"In post","2021","50-59","Crown Prosecution Service","Outside London","Heterosexual / straight","1080","1010","43520","39030"
"In post","2021","50-59","Crown Prosecution Service","Outside London","LGBO","45","45","45560","52830"
"In post","2021","50-59","Crown Prosecution Service","Outside London","Undeclared","35","35","38740","34170"
"In post","2021","50-59","Crown Prosecution Service","Outside London","Unknown","530","480","44400","51850"
"In post","2021","50-59","Crown Prosecution Service","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt Management Office","London","Unknown","35","35","72810","67240"
"In post","2021","50-59","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","40","40","37020","30800"
"In post","2021","50-59","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Electronics and Components Agency","Outside London","Undeclared","150","150","29270","28750"
"In post","2021","50-59","Defence Equipment and Support","London","Heterosexual / straight","60","60","26670","25780"
"In post","2021","50-59","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","Outside London","Heterosexual / straight","2315","2270","40970","39590"
"In post","2021","50-59","Defence Equipment and Support","Outside London","LGBO","40","40","39550","39500"
"In post","2021","50-59","Defence Equipment and Support","Outside London","Undeclared","465","455","40730","40360"
"In post","2021","50-59","Defence Equipment and Support","Outside London","Unknown","105","105","42160","41000"
"In post","2021","50-59","Defence Equipment and Support","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","710","690","45060","46080"
"In post","2021","50-59","Defence Science and Technology Laboratory","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Defence Science and Technology Laboratory","Outside London","Undeclared","90","90","47390","46360"
"In post","2021","50-59","Defence Science and Technology Laboratory","Outside London","Unknown","210","205","46220","46130"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","545","535","52400","53600"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","30","30","59750","57480"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","80","80","55150","56430"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","55","55","46880","40220"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","100","100","47470","49080"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","130","125","54440","52270"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","London","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","London","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","London","Unknown","20","15","[c]","[c]"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Education (excl. agencies)","London","Heterosexual / straight","280","275","52680","53760"
"In post","2021","50-59","Department for Education (excl. agencies)","London","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Department for Education (excl. agencies)","London","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Department for Education (excl. agencies)","London","Unknown","50","50","53850","55030"
