"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Female","120","[c]","20940","21010"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Male","90","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Male","60","[c]","27270","26930"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AO","Female","45","[c]","20950","21010"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AO","Male","30","[c]","24160","21030"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AO","Female","150","[c]","20880","21010"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AO","Male","95","[c]","21210","21010"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","EO","Female","105","[c]","26350","27400"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","EO","Male","50","[c]","26480","26640"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AO","Female","215","[c]","20360","20180"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AO","Male","155","[c]","20720","21010"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","EO","Female","145","[c]","26790","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","EO","Male","100","[c]","26820","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","HEO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SEO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","EO","Female","45","[c]","29350","30200"
"Leaver Dept.","2021","London","Inner London - East","EO","Male","40","[c]","29420","28810"
"Leaver Dept.","2021","London","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","G7","Female","50","[c]","58240","58130"
"Leaver Dept.","2021","London","Inner London - East","G7","Male","55","[c]","57760","57880"
"Leaver Dept.","2021","London","Inner London - East","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","HEO","Female","50","[c]","35270","34760"
"Leaver Dept.","2021","London","Inner London - East","HEO","Male","45","[c]","35130","34950"
"Leaver Dept.","2021","London","Inner London - East","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","SEO","Female","40","[c]","42810","41410"
"Leaver Dept.","2021","London","Inner London - East","SEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","AO","Female","75","[c]","23570","23520"
"Leaver Dept.","2021","London","Inner London - West","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","EO","Female","345","[c]","28180","27690"
"Leaver Dept.","2021","London","Inner London - West","EO","Male","230","[c]","28060","27680"
"Leaver Dept.","2021","London","Inner London - West","G6","Female","185","[c]","66330","65490"
"Leaver Dept.","2021","London","Inner London - West","G6","Male","165","[c]","65700","65060"
"Leaver Dept.","2021","London","Inner London - West","G7","Female","590","[c]","54720","54150"
"Leaver Dept.","2021","London","Inner London - West","G7","Male","505","[c]","54710","53870"
"Leaver Dept.","2021","London","Inner London - West","HEO","Female","715","[c]","33740","33570"
"Leaver Dept.","2021","London","Inner London - West","HEO","Male","640","[c]","33900","33570"
"Leaver Dept.","2021","London","Inner London - West","SCS level","Female","155","[c]","86360","77760"
"Leaver Dept.","2021","London","Inner London - West","SCS level","Male","95","[c]","91390","82000"
"Leaver Dept.","2021","London","Inner London - West","SEO","Female","375","[c]","41230","40640"
"Leaver Dept.","2021","London","Inner London - West","SEO","Male","300","[c]","41160","40600"
"Leaver Dept.","2021","London","Inner London - West","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","EO","Female","45","[c]","29550","28740"
"Leaver Dept.","2021","London","Outer London - South","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","AO","Female","130","[c]","20830","21010"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","AO","Male","65","[c]","20760","21010"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","EO","Female","85","[c]","26380","27570"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","EO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","AO","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","AO","Male","10","[c]","[c]","[c]"
