"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport","Operational Research","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Inner London - West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","Heterosexual / straight","70","65","62570","77220"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","Unknown","65","50","32870","32740"
"In post","2021","Department for Transport","Other","Inner London - West","Heterosexual / straight","130","125","38500","30720"
"In post","2021","Department for Transport","Other","Inner London - West","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - West","Unknown","50","50","39410","30270"
"In post","2021","Department for Transport","Other","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Northumberland and Tyne and Wear","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","Other","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","Heterosexual / straight","40","40","32350","31860"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","Undeclared","15","10","[c]","[c]"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
