"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","G7","10","[c]","57950","57430"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","SCS level","10","[c]","102310","91690"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Criminal Injuries Compensation Authority","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Legal","G7","10","[c]","56050","55000"
"Leaver CS","2021","40-49","Crown Prosecution Service","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt Management Office","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt Management Office","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt Management Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Science and Engineering","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Policy","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Property","HEO","[c]","[c]","[c]","[c]"
