"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East of England","Hertfordshire","SEO","Male","120","120","44230","44500"
"In post","2021","East of England","Hertfordshire","Unknown","Female","110","100","29040","28200"
"In post","2021","East of England","Hertfordshire","Unknown","Male","25","25","[c]","[c]"
"In post","2021","East of England","Luton","AA","Female","20","15","[c]","[c]"
"In post","2021","East of England","Luton","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","AO","Female","75","65","20780","20650"
"In post","2021","East of England","Luton","AO","Male","40","40","21170","21010"
"In post","2021","East of England","Luton","EO","Female","145","130","27010","27570"
"In post","2021","East of England","Luton","EO","Male","140","115","28200","27570"
"In post","2021","East of England","Luton","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","HEO","Female","15","15","[c]","[c]"
"In post","2021","East of England","Luton","HEO","Male","15","15","[c]","[c]"
"In post","2021","East of England","Luton","SEO","Female","10","10","[c]","[c]"
"In post","2021","East of England","Luton","SEO","Male","5","5","[c]","[c]"
"In post","2021","East of England","Luton","Unknown","Female","70","65","26350","23380"
"In post","2021","East of England","Luton","Unknown","Male","15","15","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","AA","Female","55","50","19510","19560"
"In post","2021","East of England","North and West Norfolk","AA","Male","85","80","19560","19560"
"In post","2021","East of England","North and West Norfolk","AO","Female","160","140","23400","21240"
"In post","2021","East of England","North and West Norfolk","AO","Male","200","195","28040","27150"
"In post","2021","East of England","North and West Norfolk","EO","Female","110","95","27590","27570"
"In post","2021","East of England","North and West Norfolk","EO","Male","100","95","29370","27570"
"In post","2021","East of England","North and West Norfolk","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","G7","Male","5","5","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","HEO","Female","40","40","31400","30810"
"In post","2021","East of England","North and West Norfolk","HEO","Male","85","85","33430","33170"
"In post","2021","East of England","North and West Norfolk","SEO","Female","20","15","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","SEO","Male","30","30","43310","42950"
"In post","2021","East of England","North and West Norfolk","Unknown","Female","25","20","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Unknown","Male","10","10","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","AA","Female","40","35","19530","20600"
"In post","2021","East of England","Norwich and East Norfolk","AA","Male","55","50","20320","20600"
"In post","2021","East of England","Norwich and East Norfolk","AO","Female","290","235","21460","21010"
"In post","2021","East of England","Norwich and East Norfolk","AO","Male","250","245","23920","23240"
"In post","2021","East of England","Norwich and East Norfolk","EO","Female","310","260","26880","27570"
"In post","2021","East of England","Norwich and East Norfolk","EO","Male","245","230","27680","27570"
"In post","2021","East of England","Norwich and East Norfolk","G6","Female","15","15","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","G6","Male","15","15","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","G7","Female","50","45","51400","51110"
"In post","2021","East of England","Norwich and East Norfolk","G7","Male","45","40","53000","51190"
"In post","2021","East of England","Norwich and East Norfolk","HEO","Female","100","95","31440","31850"
"In post","2021","East of England","Norwich and East Norfolk","HEO","Male","115","115","32630","32180"
"In post","2021","East of England","Norwich and East Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","SCS level","Male","10","10","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","SEO","Female","60","60","39040","38420"
"In post","2021","East of England","Norwich and East Norfolk","SEO","Male","70","65","43100","41580"
"In post","2021","East of England","Norwich and East Norfolk","Unknown","Female","80","70","29200","29750"
"In post","2021","East of England","Norwich and East Norfolk","Unknown","Male","35","35","30420","28710"
"In post","2021","East of England","Peterborough","AA","Female","55","50","18370","17990"
"In post","2021","East of England","Peterborough","AA","Male","40","40","18170","17990"
"In post","2021","East of England","Peterborough","AO","Female","390","320","21270","21430"
"In post","2021","East of England","Peterborough","AO","Male","200","185","21760","21430"
"In post","2021","East of England","Peterborough","EO","Female","285","250","26940","27130"
"In post","2021","East of England","Peterborough","EO","Male","170","165","26870","27130"
"In post","2021","East of England","Peterborough","G6","Female","10","10","[c]","[c]"
"In post","2021","East of England","Peterborough","G6","Male","5","5","[c]","[c]"
"In post","2021","East of England","Peterborough","G7","Female","40","35","56120","52580"
"In post","2021","East of England","Peterborough","G7","Male","35","35","56580","53560"
"In post","2021","East of England","Peterborough","HEO","Female","120","110","32190","32470"
"In post","2021","East of England","Peterborough","HEO","Male","105","100","32590","33300"
"In post","2021","East of England","Peterborough","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","SEO","Female","70","65","40530","38590"
"In post","2021","East of England","Peterborough","SEO","Male","55","50","41020","40320"
"In post","2021","East of England","Peterborough","Unknown","Female","55","50","26550","27260"
"In post","2021","East of England","Peterborough","Unknown","Male","20","20","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","AA","Female","10","5","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","AA","Male","15","10","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","AO","Female","215","175","21750","21440"
"In post","2021","East of England","Southend-on-Sea","AO","Male","75","65","21300","21440"
"In post","2021","East of England","Southend-on-Sea","EO","Female","250","220","27910","28130"
"In post","2021","East of England","Southend-on-Sea","EO","Male","135","130","27400","28130"
"In post","2021","East of England","Southend-on-Sea","G6","Female","10","10","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","G6","Male","20","20","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","G7","Female","40","40","51100","52580"
"In post","2021","East of England","Southend-on-Sea","G7","Male","50","50","52350","52580"
"In post","2021","East of England","Southend-on-Sea","HEO","Female","145","130","32670","31810"
"In post","2021","East of England","Southend-on-Sea","HEO","Male","135","130","32740","31810"
"In post","2021","East of England","Southend-on-Sea","SCS level","Female","5","5","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","SCS level","Male","5","5","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","SEO","Female","125","115","38940","38630"
"In post","2021","East of England","Southend-on-Sea","SEO","Male","105","100","39490","38630"
"In post","2021","East of England","Southend-on-Sea","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","AA","Female","145","135","19570","19560"
"In post","2021","East of England","Suffolk","AA","Male","160","155","19910","19560"
"In post","2021","East of England","Suffolk","AO","Female","740","650","22330","21130"
"In post","2021","East of England","Suffolk","AO","Male","650","635","25380","23130"
"In post","2021","East of England","Suffolk","EO","Female","650","585","26950","27570"
"In post","2021","East of England","Suffolk","EO","Male","575","565","27740","27570"
"In post","2021","East of England","Suffolk","G6","Female","10","10","[c]","[c]"
"In post","2021","East of England","Suffolk","G6","Male","30","30","[c]","[c]"
"In post","2021","East of England","Suffolk","G7","Female","60","55","52720","50690"
"In post","2021","East of England","Suffolk","G7","Male","90","85","52620","49970"
"In post","2021","East of England","Suffolk","HEO","Female","275","255","31850","31810"
"In post","2021","East of England","Suffolk","HEO","Male","325","315","32540","31990"
"In post","2021","East of England","Suffolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","SCS level","Male","5","5","[c]","[c]"
"In post","2021","East of England","Suffolk","SEO","Female","135","130","40550","38620"
"In post","2021","East of England","Suffolk","SEO","Male","165","160","41120","39300"
"In post","2021","East of England","Suffolk","Unknown","Female","125","115","28920","28200"
"In post","2021","East of England","Suffolk","Unknown","Male","30","25","[c]","[c]"
"In post","2021","East of England","Thurrock","AO","Female","45","45","21840","21430"
"In post","2021","East of England","Thurrock","AO","Male","65","65","21670","21430"
"In post","2021","East of England","Thurrock","EO","Female","110","100","27870","27370"
"In post","2021","East of England","Thurrock","EO","Male","105","100","26800","26300"
"In post","2021","East of England","Thurrock","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","HEO","Female","5","5","[c]","[c]"
"In post","2021","East of England","Thurrock","HEO","Male","20","20","[c]","[c]"
"In post","2021","East of England","Thurrock","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","SEO","Male","5","5","[c]","[c]"
"In post","2021","East of England","West Essex","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","AA","Male","30","30","19120","18730"
"In post","2021","East of England","West Essex","AO","Female","35","30","21860","21430"
"In post","2021","East of England","West Essex","AO","Male","20","20","[c]","[c]"
"In post","2021","East of England","West Essex","EO","Female","210","185","27890","27370"
"In post","2021","East of England","West Essex","EO","Male","210","175","28000","27370"
"In post","2021","East of England","West Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","G7","Female","15","15","[c]","[c]"
"In post","2021","East of England","West Essex","G7","Male","5","5","[c]","[c]"
"In post","2021","East of England","West Essex","HEO","Female","55","50","32120","30980"
"In post","2021","East of England","West Essex","HEO","Male","45","45","32370","30980"
"In post","2021","East of England","West Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","SCS level","Male","5","5","[c]","[c]"
"In post","2021","East of England","West Essex","SEO","Female","15","15","[c]","[c]"
"In post","2021","East of England","West Essex","SEO","Male","15","15","[c]","[c]"
"In post","2021","East of England","West Essex","Unknown","Female","20","20","[c]","[c]"
"In post","2021","East of England","West Essex","Unknown","Male","5","5","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","AA","Male","[c]","[c]","[c]","[c]"
