"Status","Year","Organisation","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swansea","Male","200","190","25180","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swindon","Female","115","100","27270","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swindon","Male","60","55","28060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Telford and Wrekin","Female","285","240","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Telford and Wrekin","Male","125","120","26360","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Thurrock","Female","65","60","29490","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Thurrock","Male","20","15","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Torbay","Female","170","135","24690","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Torbay","Male","95","90","24790","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tower Hamlets","Female","155","135","29190","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tower Hamlets","Male","115","110","29700","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tyneside","Female","3055","2605","27320","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tyneside","Male","2195","2105","30030","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Female","575","520","30000","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Male","325","315","31130","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wakefield","Female","200","170","27440","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wakefield","Male","75","70","27690","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Walsall","Female","330","275","24680","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Walsall","Male","160","150","24590","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wandsworth","Female","115","100","28300","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wandsworth","Male","35","35","30680","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warrington","Female","355","305","24870","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warrington","Male","140","135","25860","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warwickshire","Female","350","295","24610","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warwickshire","Male","150","140","25300","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Cumbria","Female","130","105","26130","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Cumbria","Male","40","40","25610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Essex","Female","90","80","29960","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Essex","Male","45","45","29220","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Kent","Female","40","40","30250","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Kent","Male","40","40","29360","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Lothian","Female","135","125","26090","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Lothian","Male","65","65","25750","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Northamptonshire","Female","130","115","28210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Northamptonshire","Male","50","50","27070","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Surrey","Female","170","150","30890","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Surrey","Male","100","100","30250","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (North East)","Female","140","130","26940","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (North East)","Male","50","50","26910","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (South West)","Female","220","190","25840","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (South West)","Male","115","105","25900","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Westminster","Female","1210","1145","44450","39000"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Westminster","Male","1015","1000","46060","39960"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wiltshire","Female","165","150","27930","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wiltshire","Male","75","70","26670","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wirral","Female","985","810","24310","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wirral","Male","425","400","24700","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wolverhampton","Female","430","355","24960","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wolverhampton","Male","200","190","25320","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Worcestershire","Female","235","200","25690","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Worcestershire","Male","105","100","26600","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","York","Female","100","85","26470","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","York","Male","50","45","27600","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire","Male","[c]","[c]","[c]","[c]"
