"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Shropshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Shropshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","London","Female","75","[c]","42150","36800"
"Leaver Dept.","2021","Human Resources","Westminster","London","Male","40","[c]","43960","43170"
"Leaver Dept.","2021","Human Resources","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Buckinghamshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Buckinghamshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","London","Female","40","[c]","42310","38540"
"Leaver Dept.","2021","International Trade","Westminster","London","Male","45","[c]","41890","38540"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
