"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Anglia","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Anglia","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Wales","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50","[c]","25380","26350"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","60","[c]","31440","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","45","[c]","39300","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Greater Manchester","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Greater Manchester","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - East","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","HEO","50","[c]","34200","34020"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Inner London - West","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Lincolnshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
