"Status","Year","Disability","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","80","[c]","23590","21030"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","70","[c]","25630","25330"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Female","155","[c]","27670","26110"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Male","145","[c]","31340","27570"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Female","375","[c]","28990","25910"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Male","245","[c]","34700","26120"
"Leaver CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","145","[c]","25620","26890"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","130","[c]","31760","27570"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Female","80","[c]","32950","27570"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Male","60","[c]","38390","32430"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Female","250","[c]","27710","24890"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Male","165","[c]","30830","25000"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Female","315","[c]","28770","26890"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Male","235","[c]","31470","26890"
"Leaver CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","East Anglia","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","East Anglia","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Essex","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Inner London - East","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Inner London - East","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Inner London - West","Female","85","[c]","41200","34710"
"Leaver CS","2021","Undeclared","London","Inner London - West","Male","90","[c]","45490","42590"
"Leaver CS","2021","Undeclared","London","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Outer London - South","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Outer London - South","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Outer London - West and North West","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Cheshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Cheshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Greater Manchester","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Greater Manchester","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Lancashire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Lancashire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Merseyside","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Eastern Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Southern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","West Central Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","West Central Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Kent","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Devon","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Devon","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Dorset and Somerset","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","[c]","33740","29910"
"Leaver CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","[c]","39720","37910"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","East Wales","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","East Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","West Wales and The Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","West Wales and The Valleys","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","West Midlands","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","65","[c]","25250","21170"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","80","[c]","26810","24500"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","95","[c]","24170","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","East Anglia","Female","110","[c]","28350","27570"
"Leaver CS","2021","Unknown","East of England","East Anglia","Male","100","[c]","35680","27570"
"Leaver CS","2021","Unknown","East of England","Essex","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Essex","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - East","Female","110","[c]","37110","31060"
"Leaver CS","2021","Unknown","London","Inner London - East","Male","115","[c]","40040","31500"
"Leaver CS","2021","Unknown","London","Inner London - East","Unknown","65","[c]","46470","40040"
"Leaver CS","2021","Unknown","London","Inner London - West","Female","525","[c]","38180","31060"
"Leaver CS","2021","Unknown","London","Inner London - West","Male","525","[c]","40130","33010"
"Leaver CS","2021","Unknown","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Outer London - South","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Outer London - South","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Outer London - West and North West","Female","80","[c]","33480","31060"
