"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Chinese","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
